cell_label,brain_section_label,x,y,z,supertype,cluster,glut_cluster,x_lat,dl_score,dl_group
1017184920100580171,C57BL6J-638850.61,7.063020285469599,5.895522298448044,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.746402266805835,0.674789836244012,dorsolateral
1104095349101430254-1,C57BL6J-638850.59,6.549318226666282,7.058781007400709,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.6352775410326323,-0.005847624977526111,dorsolateral
1017184920100720214,C57BL6J-638850.61,6.568026123597649,6.432920768616052,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.2514081049338852,-0.8371637826537175,dorsolateral
1018143557101320513,C57BL6J-638850.60,4.422464348919962,6.751187139025928,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.6172359887281997,0.4610656670324658,dorsolateral
1017185048101220229,C57BL6J-638850.62,6.821344222129605,5.85858548739483,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.5556959003602744,0.48155290731709405,dorsolateral
1017184920101250461,C57BL6J-638850.61,4.488923132308366,6.569463263117046,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.8276948863553981,1.0292968972858958,dorsolateral
1104095349101390178-3,C57BL6J-638850.59,4.451408654359564,7.204293125662866,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.4626320312740857,-1.7885969228377647,dorsolateral
1017163940101000615,C57BL6J-638850.58,6.898522469983687,6.976257021678595,11.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.782580084780312,0.3205977259266475,dorsolateral
1017184920101370088,C57BL6J-638850.61,4.228294039681907,6.097739534776857,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.0883239789818573,2.1265660033691365,dorsolateral
1018143557101490342,C57BL6J-638850.60,4.568383474060432,6.996423929360288,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.47131686358773,-0.12316054140516042,dorsolateral
1017184920101250457,C57BL6J-638850.61,4.48582886766857,6.621441635931373,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.8307891509951943,0.9504563376977266,dorsolateral
1018143557101370571,C57BL6J-638850.60,6.66581931820477,6.643054517913505,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.6261189805566083,-0.6769563504586045,dorsolateral
1017194324100870222,C57BL6J-638850.64,4.1316257854797485,5.109588935407738,13.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.4197640991776392,4.141433154045424,dorsolateral
1018143557101490557,C57BL6J-638850.60,4.586255903639773,7.15828885463953,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.4534444340083885,-0.4050505054337561,dorsolateral
1017185048101210179,C57BL6J-638850.62,6.507540248184631,6.402522200676117,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.24189192641529988,-0.8012457123356835,dorsolateral
1017185048101100752,C57BL6J-638850.62,6.805852987438962,5.522051583810988,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.5402046656696315,0.9980126288968014,dorsolateral
1017185048100540516,C57BL6J-638850.62,4.355495707255587,6.2923554658736105,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.910152614513744,1.5804589880997137,dorsolateral
1018143557101490274,C57BL6J-638850.60,4.485529860044818,6.957670698110837,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.5541704776033436,0.04822758518899428,dorsolateral
1017185048100550228,C57BL6J-638850.62,4.164964942980909,5.976103978598815,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.100683378788422,2.336979697361385,dorsolateral
1018143557101490390,C57BL6J-638850.60,4.741479605439551,7.033850845049457,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.2982207322086108,-0.41175972665669947,dorsolateral
1018143557101490385,C57BL6J-638850.60,4.5335746301052176,7.036505331210903,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.5061257075429442,-0.14108332453768158,dorsolateral
1018143557201330544,C57BL6J-638850.60,4.479818161510412,6.774001466163874,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.5598821761377497,0.3488264991484544,dorsolateral
1017184920101250808,C57BL6J-638850.61,4.254990650235529,6.25861122392363,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.061627368428235,1.8345925904664744,dorsolateral
1017185048101210317,C57BL6J-638850.62,6.599312787418351,6.3559112981656405,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.3336644656490204,-0.6055271328536883,dorsolateral
1018143557101160440,C57BL6J-638850.60,4.005794582635252,6.138055491605555,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.03390575501291,1.9902844982456065,dorsolateral
1104095349101380029-2,C57BL6J-638850.59,4.436360805887517,7.119669081829286,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.47767987974613213,-1.6336805993538488,dorsolateral
1017184920101370341,C57BL6J-638850.61,4.069618319544364,5.793666265733419,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.2469996991194003,2.8215344670344127,dorsolateral
1017184920101370270,C57BL6J-638850.61,4.120740454548418,5.782865664557702,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.195877564115346,2.7711684173546915,dorsolateral
1104095349101240629-3,C57BL6J-638850.59,4.455740180741171,7.059771310464658,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.4583005048924784,-1.5637382649601859,dorsolateral
1017163940100340308,C57BL6J-638850.58,3.637164045357786,6.376799207795852,11.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.4787783398455896,0.8753240750542374,dorsolateral
1018143557101160441,C57BL6J-638850.60,3.974102304970362,6.137620219155057,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.0655980326777996,2.03288551399502,dorsolateral
1017184920101250701,C57BL6J-638850.61,4.339228481098547,6.413965984431699,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.9773895375652168,1.475335044749827,dorsolateral
1017185048101220040,C57BL6J-638850.62,6.665972959770055,5.911036141129921,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.4003246380007246,0.19242067773028837,dorsolateral
1017185048101220233,C57BL6J-638850.62,6.646023188381111,6.243135671564748,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.3803748666117803,-0.363827408272851,dorsolateral
1017185048100670475,C57BL6J-638850.62,4.514108173684414,6.623114130506472,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.751540148084917,0.8429973099571213,dorsolateral
1017185048101220184,C57BL6J-638850.62,6.710511955721108,6.040051669656586,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.4448636339517771,0.04546860540473907,dorsolateral
1018143557101330681,C57BL6J-638850.60,4.509273384289105,6.758106213105069,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.5304269533590569,0.33523907004274567,dorsolateral
1018143557101530395,C57BL6J-638850.60,6.446206766110364,7.064716618683239,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.406506428462202,-1.6401155982011106,dorsolateral
1017194324100420123,C57BL6J-638850.64,6.83875436168202,5.379074012626476,13.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.2873644770246324,0.8918057189493415,dorsolateral
1017185048100670305,C57BL6J-638850.62,4.4393330456095885,6.531849287861959,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.8263152761597423,1.0874861745600137,dorsolateral
1017194324100741099,C57BL6J-638850.64,4.193575937419448,4.954675028140018,13.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.35781394723794,4.306683705684325,dorsolateral
1104095349101390122-3,C57BL6J-638850.59,4.618658121430534,7.149112969519542,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.29538256420311537,-1.9217094497932328,dorsolateral
1017185048101210261,C57BL6J-638850.62,6.579382279225584,6.341436829195625,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.313733957456253,-0.608786958806862,dorsolateral
1017184920100720116,C57BL6J-638850.61,6.628445039882232,6.4260025923683015,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.31182702121846795,-0.7462341350757319,dorsolateral
1017185048100680085,C57BL6J-638850.62,4.404432094845522,6.278370469142482,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.8612162269238093,1.5380638804405333,dorsolateral
1104095349200690744,C57BL6J-638850.59,7.052170349633837,4.867134296294796,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.1381296640001874,4.155868564063286,dorsolateral
1017184920100720206,C57BL6J-638850.61,6.585576976955955,6.314255243021171,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.26895895829219096,-0.6246241745270292,dorsolateral
1104095349101230290-5,C57BL6J-638850.59,4.318686578471369,6.885890714488291,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.5953541071622803,-1.1050845171758397,dorsolateral
1018143557101160736,C57BL6J-638850.60,4.251442970587911,6.333434925806843,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.7882573670602504,1.3537347885807596,dorsolateral
1017185048100670151,C57BL6J-638850.62,4.379993978405957,6.447652730128348,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.885654343363374,1.3002864867399053,dorsolateral
1017185048100670319,C57BL6J-638850.62,4.402431075998646,6.63448846990716,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.8632172457706853,0.9725194652442852,dorsolateral
1104095349101420260-1,C57BL6J-638850.59,6.174969223973393,7.191605895887067,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.2609285383397433,-0.7127709920047371,dorsolateral
1017185048101210212,C57BL6J-638850.62,6.526951418152654,6.39123282632375,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.2613030963833234,-0.7575660972882218,dorsolateral
1017184920100590403,C57BL6J-638850.61,6.764852420132244,6.153101452300844,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.44823440146848004,-0.13044647024488848,dorsolateral
1104095349101430342,C57BL6J-638850.59,6.401802604169803,7.131434197366959,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.4877619185361537,-0.3168257610346392,dorsolateral
1018143557101370546,C57BL6J-638850.60,6.778087867008431,6.619419589853162,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.7383875293602689,-0.4907944349364016,dorsolateral
1017185048101091164,C57BL6J-638850.62,6.609542904722854,5.933045377331929,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.3438945829535234,0.08268752144689606,dorsolateral
1017184920100730341,C57BL6J-638850.61,6.460471177482598,6.65507784870419,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.14385315881883365,-1.3338372948990715,dorsolateral
1017184920100580225,C57BL6J-638850.61,7.019160551323124,5.793646237460191,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.7025425326593604,0.7793387613868143,dorsolateral
1104095349101430372-1,C57BL6J-638850.59,6.598175000889091,7.1316660405995895,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.6841343152554415,-0.05753347294580169,dorsolateral
1017185048101210236,C57BL6J-638850.62,6.50446879110033,6.475319552065883,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.23882046933099943,-0.9214560925627476,dorsolateral
1017194324100870319,C57BL6J-638850.64,4.190590533355468,5.292845652240304,13.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.36079935130192,3.771076183107704,dorsolateral
1017184920101250584,C57BL6J-638850.61,4.415086234340908,6.44647254144823,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.9015317843228559,1.3231641487284005,dorsolateral
1017185048100670159,C57BL6J-638850.62,4.341429768615941,6.550438319768591,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.9242185531533895,1.1872841539528258,dorsolateral
1017185048100670235,C57BL6J-638850.62,4.392256471196509,6.5409434472648895,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.8733918505728218,1.1352254479645358,dorsolateral
1017185048101210318,C57BL6J-638850.62,6.6172597027784255,6.314326931319007,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.3516113810090946,-0.5154476862811854,dorsolateral
1018143557101370472,C57BL6J-638850.60,6.747261751366836,6.572091413027957,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.7075614137186745,-0.4560429983807507,dorsolateral
1104095349101430357-1,C57BL6J-638850.59,6.609412891805447,7.120334972405564,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.6953722061717977,-0.02459481918426265,dorsolateral
1017163940100330284,C57BL6J-638850.58,3.66559289272184,6.522863413518387,11.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.4503494924815352,0.604685643970507,dorsolateral
1017185048101210372,C57BL6J-638850.62,6.596777371762797,6.453184938260677,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.33112904999346604,-0.7640809074661061,dorsolateral
1017165415100860255,C57BL6J-638850.57,3.788765801402811,6.64183015858957,11.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.8530527143546176,0.9473652098916838,dorsolateral
1017184920100590467,C57BL6J-638850.61,6.704969014888481,6.307637028231298,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.3883509962247169,-0.4561932675255912,dorsolateral
1104095349101390190-3,C57BL6J-638850.59,4.68178854351193,7.192624051713405,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.23225214212171963,-2.074608908212123,dorsolateral
1017185048101220188,C57BL6J-638850.62,6.622832795957564,6.226863909767776,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.35718447418823285,-0.36853016084709456,dorsolateral
1017194324100300821,C57BL6J-638850.64,6.684608292899615,5.069237709596751,13.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.13321840824222697,1.1823265484367824,dorsolateral
1017184920101250560,C57BL6J-638850.61,4.419739000214827,6.586385046208229,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.8968790184489368,1.09377981566579,dorsolateral
1017185048101220072,C57BL6J-638850.62,6.589816602185051,6.137992386205301,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.3241682804157202,-0.2703917673060464,dorsolateral
1018143557101530397,C57BL6J-638850.60,6.525130149121474,7.065162205549977,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.48542981147331243,-1.536466559173495,dorsolateral
1017184920100590279,C57BL6J-638850.61,6.878443124291874,6.06497808216832,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.5618251056281105,0.16035577289535358,dorsolateral
1017185048101210273,C57BL6J-638850.62,6.562625040395964,6.386563089000197,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.2969767186266328,-0.7029444331151352,dorsolateral
1017184920100580182,C57BL6J-638850.61,7.043776539698112,5.920694108197025,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.7271585210343483,0.6091820205454122,dorsolateral
1104095349101240524-4,C57BL6J-638850.59,4.433582271305826,6.98001191262749,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.4804584143278232,-1.4071819433695654,dorsolateral
1104095349101240512-3,C57BL6J-638850.59,4.450141281791645,6.969366531157172,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.4638994038420048,-1.4120930084723597,dorsolateral
1104095349201430409,C57BL6J-638850.59,6.491554045930213,7.182403271716316,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.5775133602965639,-0.2794696397328935,dorsolateral
1104095349201430348,C57BL6J-638850.59,6.457173989058939,7.133641722920829,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.5431333034252894,-0.24713059973326235,dorsolateral
1017184920101250737,C57BL6J-638850.61,4.328372517796515,6.236810111551469,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.988245500867249,1.7723440541518551,dorsolateral
1017184920101360128,C57BL6J-638850.61,4.223716416857752,5.705919532409645,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.0929016018060116,2.75777227492439,dorsolateral
1018143557101320242,C57BL6J-638850.60,4.38541024373585,6.521532313276153,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.6542900939123113,0.8764790239297059,dorsolateral
1017163940100340452,C57BL6J-638850.58,3.715102968865792,6.263671875490778,11.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.4008394163375835,0.9527617980832196,dorsolateral
1017185048100670246,C57BL6J-638850.62,4.381179174278655,6.582281860805225,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.8844691474906758,1.0839169873225913,dorsolateral
1017184920100730235,C57BL6J-638850.61,6.526134382984849,6.594167542343551,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.2095163643210851,-1.149828088579281,dorsolateral
1018143557101370566,C57BL6J-638850.60,6.685618449191769,6.634849867214337,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.6459181115436072,-0.6376854485232187,dorsolateral
1017184920101250257,C57BL6J-638850.61,4.612170842377464,6.658018445825907,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.7044471762863003,0.7250362836521711,dorsolateral
1018143557101490039,C57BL6J-638850.60,4.479602674938728,6.826464281607713,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.5600976627094338,0.2654064125579767,dorsolateral
1017184920101250681,C57BL6J-638850.61,4.371919418004312,6.246990390127095,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.9446986006594518,1.6985194638358383,dorsolateral
1018143557101320345,C57BL6J-638850.60,4.386665018587055,6.6064882900690325,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.6530353190611065,0.7392716069594302,dorsolateral
1104095349101230201-5,C57BL6J-638850.59,4.356198101824984,6.801170830924692,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.5578425838086654,-1.0195142637123724,dorsolateral
1104095349101430487,C57BL6J-638850.59,6.415561247436616,7.277901227557397,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.501520561802967,-0.5323226042080161,dorsolateral
1018143557101530331,C57BL6J-638850.60,6.418409230293994,7.002076306718301,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.3787088926458324,-1.5769287992078445,dorsolateral
1018143557101530327,C57BL6J-638850.60,6.525744811002213,6.989949287045421,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.48604447335405165,-1.4156507214199783,dorsolateral
1018143557101320394,C57BL6J-638850.60,4.284152871053958,6.655528187357747,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.7555474665942041,0.7965791671035427,dorsolateral
1018143557101530092,C57BL6J-638850.60,6.60107083167727,6.803512623886533,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.5613704940291084,-1.0185856839283924,dorsolateral
1017184920100580228,C57BL6J-638850.61,7.0180125966356846,5.7718896430440925,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.7013945779719206,0.8125337226486171,dorsolateral
1017185048100550221,C57BL6J-638850.62,4.224352135697384,5.828902305799793,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.041296186071947,2.4933142781309594,dorsolateral
1018143557101220199,C57BL6J-638850.60,6.949878365578087,5.987162381827779,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.9101780279299252,0.7451368681284913,dorsolateral
1017184920101370280,C57BL6J-638850.61,4.092270681561825,6.009637172260533,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.224347337101939,2.446997310022418,dorsolateral
1018143557101490441,C57BL6J-638850.60,4.579367877134669,7.081356298356747,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.4603324605134924,-0.2731957285509249,dorsolateral
1104095349101230186-3,C57BL6J-638850.59,4.234864008729037,6.798330082770334,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.6791766769046124,-0.8545423786046606,dorsolateral
1017185048101210315,C57BL6J-638850.62,6.581623523361619,6.394119731631296,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.31597520159228853,-0.6898795480469879,dorsolateral
1017194324100430688,C57BL6J-638850.64,6.614381142283748,5.71169225979009,13.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.06299125762636049,0.0644219546800544,dorsolateral
1104095349101230096-4,C57BL6J-638850.59,4.219722935379246,6.7083107495580325,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.6943177502544033,-0.6908945383071307,dorsolateral
1017185048101210228,C57BL6J-638850.62,6.575879120839637,6.30149849763122,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.3102307990703066,-0.5496971011032117,dorsolateral
1017185048101220193,C57BL6J-638850.62,6.704985947951502,6.061045665233723,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.4393376261821711,0.004665433561239385,dorsolateral
1018143557101220350,C57BL6J-638850.60,7.127510179583715,6.094645759844379,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.0878098419355533,0.8085275283294618,dorsolateral
1018143557101330550,C57BL6J-638850.60,4.400161171842425,6.686430436359773,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.6395391658057363,0.5938771031653355,dorsolateral
1017185048100550525,C57BL6J-638850.62,4.342212434920837,6.184262278160259,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.9234358868484938,1.77048730981458,dorsolateral
1017184920100590473,C57BL6J-638850.61,6.696211965853738,6.356480124451524,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.3795939471899743,-0.5457023876706997,dorsolateral
1017184920100590471,C57BL6J-638850.61,6.7064156312052825,6.243858767429784,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.38979761254151857,-0.3525214681851086,dorsolateral
1104095349101080402-3,C57BL6J-638850.59,3.973193767207509,6.458070393094625,11.4,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.9408469184261405,0.03435105272679515,dorsolateral
1018143557101330816,C57BL6J-638850.60,4.460104771546693,6.830718676045541,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.5795955661014691,0.28440045349498255,dorsolateral
1017184920100720259,C57BL6J-638850.61,6.53817750653041,6.467064720791194,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.2215594878666458,-0.9311095204687838,dorsolateral
1017185048100550162,C57BL6J-638850.62,4.210609281794014,5.753571497426189,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.055039039975317,2.631677550404811,dorsolateral
1017184920100720111,C57BL6J-638850.61,6.64623601103051,6.279664754546189,12.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.32961799236674594,-0.4892255291127809,dorsolateral
1017194324100870121,C57BL6J-638850.64,4.187389246428005,5.074387681655183,13.0,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,2.364000638229383,4.12386142412453,dorsolateral
1018143557101330720,C57BL6J-638850.60,4.402950198330614,6.782909742965456,11.8,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,1.6367501393175479,0.43625534845761593,dorsolateral
1017185048101100799,C57BL6J-638850.62,6.81740308219692,5.562575186633321,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.5517547604275892,0.9486293862142505,dorsolateral
1017185048101220196,C57BL6J-638850.62,6.66528760510695,6.146906360001956,12.2,0048 IT AON-TT-DP Glut_3,0177 IT AON-TT-DP Glut_3,Glut_3,0.3996392833376188,-0.18481920088542092,dorsolateral
