gene_identifier,symbol,log2FoldChange,lfcSE,pvalue,padj,baseMean
ENSMUSG00000037095,Lrg1,2.206297158329086,0.208771948092687,4.194445770778718e-26,1.1107064164136203e-23,11.127169712893018
ENSMUSG00000087231,E230016M11Rik,-1.7866643165359535,0.16985216325231076,7.066583187028809e-26,1.8415709390415896e-23,19.358114197650732
ENSMUSG00000050541,Adra1b,1.676838491476736,0.1596143117439418,8.143387493656818e-26,2.0935108605314503e-23,15.813793109106621
ENSMUSG00000093436,Gm20646,1.5929690835133792,0.1517506779801166,8.890670794088714e-26,2.255148282489916e-23,23.831250606992853
ENSMUSG00000044250,Pced1b,-1.714418829312331,0.16345215462330298,9.724392635881208e-26,2.4341690198026856e-23,23.913079177807695
ENSMUSG00000042501,Cpa6,-2.192743914338124,0.20954736524101694,1.2614783611207275e-25,3.116670693761133e-23,44.550698363131445
ENSMUSG00000044254,Pcsk9,1.6660622442695812,0.15941329503040486,1.446635614192765e-25,3.5283071697952765e-23,21.06351511590089
ENSMUSG00000019978,Epb41l2,1.4841463126709316,0.14222284155575765,1.7096750319150413e-25,4.117070608500221e-23,80.69463512921804
ENSMUSG00000089737,Gm15688,1.511217597770475,0.14485334143332226,1.7574153492600087e-25,4.179133700540301e-23,14.961691925361233
ENSMUSG00000113919,Gm34466,2.857543276671335,0.2740088502860971,1.8347027127569999e-25,4.309059803393724e-23,36.795340671901656
ENSMUSG00000038576,Susd4,-0.541491310762569,0.05247677709139513,5.8012475860959225e-25,1.345889439974254e-22,267.15983305761995
ENSMUSG00000109088,Gm44593,2.6314842727765826,0.2552415281954465,6.36461495136839e-25,1.4588004196967741e-22,13.56244633835895
ENSMUSG00000024517,Grp,3.0618774280948604,0.297337030656367,7.219160540409915e-25,1.6349679776280742e-22,13.506327029907434
ENSMUSG00000060429,Sntb1,3.1425266825073725,0.30558469699616697,8.350229561005445e-25,1.868879613747854e-22,19.94307743615287
ENSMUSG00000028488,Sh3gl2,-0.7518702264285869,0.07318395206934274,9.258079436637108e-25,2.0479732930533064e-22,711.3740776802246
ENSMUSG00000045509,Gpr150,-0.8265377884023687,0.08063608600541654,1.1807195453849264e-24,2.581840072575039e-22,33.63999807085794
ENSMUSG00000010311,Optc,2.4338766433097945,0.23757368755539945,1.2498224475328269e-24,2.7018888911209657e-22,7.499543223234008
ENSMUSG00000027009,Itga4,1.1825211964696163,0.1155565208557405,1.4068558189608099e-24,3.007193831450612e-22,49.25559061791735
ENSMUSG00000027750,Postn,2.311105848056184,0.22656616040198316,1.9709550143916643e-24,4.16616091042078e-22,7.79943726761559
ENSMUSG00000025213,Kazald1,-1.8418046637289198,0.18082446898742305,2.2995072254974035e-24,4.807233566798088e-22,5.194072796782164
ENSMUSG00000022893,Adamts1,2.377309876890198,0.2334726542824419,2.3764885602275777e-24,4.914165040192331e-22,4.43695106168316
ENSMUSG00000047261,Gap43,0.5659282113469128,0.055857908765015084,4.001792733371018e-24,8.186032791360241e-22,2093.0656365501627
ENSMUSG00000024749,Tmc1,3.003486563410147,0.2983986772369278,7.860874046052988e-24,1.5909071048097025e-21,9.383816946815626
ENSMUSG00000025582,Nptx1,-0.8434152340616432,0.08395104949074264,9.517662604471489e-24,1.9059369830259536e-21,748.9867450887521
ENSMUSG00000050830,Vwc2,-1.8644382483595183,0.18597876374411682,1.1835224694111116e-23,2.3453470268830193e-21,7.533205093124917
ENSMUSG00000112117,Rmst,-2.7745690408808943,0.2777270281445698,1.6811680584800738e-23,3.297169190157209e-21,283.4485883439153
ENSMUSG00000026335,Pam,1.6081132979969737,0.16100630318461728,1.7220770635113857e-23,3.342938169004143e-21,1276.1321465138317
ENSMUSG00000039683,Sdk1,-2.0886100650317663,0.20983265069684423,2.429914842177988e-23,4.669363632080206e-21,66.53009501477851
ENSMUSG00000064036,Mro,-1.2756227205231672,0.1283138563660856,2.748635745155239e-23,5.229004641583327e-21,19.620602676139633
ENSMUSG00000038156,Spon1,-1.417750911172462,0.14289900292851201,3.361806474144941e-23,6.332178847933996e-21,252.5527756233927
ENSMUSG00000039985,Sinhcaf,0.9369509044512756,0.09455287037919106,3.793686725805734e-23,7.07559767369885e-21,43.052991273033356
ENSMUSG00000087366,Junos,-1.5921295133484281,0.16089565556452748,4.357929073732934e-23,8.049052689193722e-21,10.1639576970458
ENSMUSG00000033949,Trim36,2.092806797498758,0.21213432325685025,5.875310804328906e-23,1.0747299302072414e-20,12.647481844472551
ENSMUSG00000104411,Gm30340,1.5772898699205615,0.16039236071727264,8.040482733497156e-23,1.456782319257618e-20,4.749066789758136
ENSMUSG00000025946,Pth2r,-1.598180905119637,0.16265944902726273,8.759663112281808e-23,1.5721116136608407e-20,11.216773755438457
ENSMUSG00000021057,Akap5,0.7382751855807673,0.07518992930672606,9.344549278541545e-23,1.6614084623829378e-20,222.48480840373023
ENSMUSG00000046480,Scn4b,-2.371938263863183,0.2415945986314403,9.433885410007149e-23,1.6617614448145927e-20,23.21154507225232
ENSMUSG00000034098,Fstl5,-2.301076203778063,0.23494329209547032,1.1926460288849067e-22,2.0815502801382077e-20,110.49148167903252
ENSMUSG00000026479,Lamc2,-1.5136294910395833,0.1546200421901816,1.2509923249612508e-22,2.163534362732985e-20,57.43691933141988
ENSMUSG00000085253,Gm16833,2.4934818481037313,0.2550462130293056,1.419135598250467e-22,2.4322194253258453e-20,4.279579570583548
ENSMUSG00000040990,Sh3kbp1,0.7582855599989463,0.07775149693353328,1.7965943454943163e-22,3.0516438239896315e-20,340.1693635185205
ENSMUSG00000028528,Dnajc6,-0.49168759447433596,0.05043208237526379,1.8537877573131094e-22,3.120925512842884e-20,629.6905715488039
ENSMUSG00000033307,Mif,0.5635939153490435,0.05799325831510343,2.5203658845782753e-22,4.205915841071676e-20,826.7583365579858
ENSMUSG00000029999,Tgfa,-2.1012847587117247,0.21653725751215366,2.8981041553312e-22,4.794220300088761e-20,8.624640625529436
ENSMUSG00000066026,Dhrs3,-2.9931037685897057,0.308573698799539,3.0208440099411884e-22,4.954184176303549e-20,16.830829807275
ENSMUSG00000026167,Wnt10a,-1.9714801086184344,0.20377791597839554,3.864098080998477e-22,6.282957426744873e-20,12.861880126461546
ENSMUSG00000041559,Fmod,2.8606110409632666,0.2962425113744818,4.6219035305382925e-22,7.389669795088219e-20,15.215953990689346
ENSMUSG00000096606,Tpbgl,-1.8791367818832423,0.19460208392780884,4.622428015220238e-22,7.389669795088219e-20,9.388652089465525
ENSMUSG00000016386,Mpped2,-1.674764492343723,0.17376430508905386,5.517932520338053e-22,8.747762355575926e-20,268.60414038414376
ENSMUSG00000038530,Rgs4,1.1712801507582156,0.12227249292645269,9.774155669627948e-22,1.5367234500743975e-19,935.1271609544285
ENSMUSG00000056268,Dennd1b,-1.1945322623875125,0.12499702565367829,1.2182349427926863e-21,1.8996476681711528e-19,70.45822096900805
ENSMUSG00000087518,Gm13561,-2.7262703259000824,0.28595655430030203,1.5153842141830344e-21,2.34379425126976e-19,1.4234843093866216
ENSMUSG00000050022,Amz1,-1.6244115025918473,0.17044491020955402,1.5664886838150495e-21,2.4032968323304437e-19,29.192336328729745
ENSMUSG00000026825,Dnm1,-0.30245358175317494,0.03178888187856261,1.8268468440488055e-21,2.780314748894758e-19,1088.650065422485
ENSMUSG00000038248,Sobp,-0.7407950952362501,0.0788447995382083,5.6886481738323016e-21,8.588955782459183e-19,720.2659860411226
ENSMUSG00000037679,Inf2,0.7215939604299014,0.07706208640429761,7.69193933664245e-21,1.1522161727581572e-18,175.84233481351148
ENSMUSG00000020096,Tbata,-2.0926435952903852,0.22354724685127528,7.892597584229105e-21,1.1730373159560507e-18,11.492491496319015
ENSMUSG00000001025,S100a6,-2.8215727960527874,0.30411111414714376,1.7253037943433526e-20,2.5443549909758092e-18,6.098833382355737
ENSMUSG00000021866,Anxa11,-0.9163494448841328,0.09886855224310322,1.890279639051294e-20,2.766206142562447e-18,64.80546850235346
ENSMUSG00000027560,Dok5,1.3684768183868123,0.14795804632967713,2.2641870654700835e-20,3.288083567442967e-18,155.0068126063997
ENSMUSG00000026814,Eng,1.9856288705710112,0.215602537568412,3.271199069274873e-20,4.7144917495367565e-18,7.095993063524969
ENSMUSG00000020422,Tns3,1.7663802343279356,0.1918505093288812,3.351617124111881e-20,4.794072493917626e-18,8.601635029449803
ENSMUSG00000039375,Wdr17,-0.4818712924714852,0.05239209015183808,3.6669683066650596e-20,5.20600037805941e-18,254.19381419884547
ENSMUSG00000040690,Col16a1,-2.044514606175882,0.22240534795322744,3.829587373368687e-20,5.3965977919234e-18,8.042488802594171
ENSMUSG00000040225,Prrc2c,0.3600849127869762,0.03920053512648355,4.088053210785756e-20,5.718465020734428e-18,471.8639737859047
ENSMUSG00000078695,Cisd3,-0.5401501137724012,0.058921839846021486,4.8532522495314e-20,6.739289839057326e-18,147.52328461237897
ENSMUSG00000047496,Rnf152,-1.7520236989233786,0.1912737984896573,5.200880656529791e-20,7.118097382001635e-18,24.383817596861523
ENSMUSG00000049154,Fam183b,-2.666471637409984,0.29110373533295,5.1961089174077833e-20,7.118097382001635e-18,3.909004572204183
ENSMUSG00000107419,Gm38839,2.590716965523728,0.28364248671462744,6.617231665029339e-20,8.991872513965582e-18,3.6236941214981657
ENSMUSG00000040896,Kcnd3,0.5817072987329849,0.0637319783714082,7.016367495945296e-20,9.46662235764988e-18,545.8029767863103
ENSMUSG00000102531,1110002O04Rik,1.1786289413481947,0.1294537352192617,8.655740435174251e-20,1.1596253946391193e-17,9.093742784908855
ENSMUSG00000039037,St6galnac5,-1.1964527507519696,0.13193519216913452,1.2067959030711146e-19,1.605460507694048e-17,636.4288102536759
ENSMUSG00000028063,Lmna,-0.875981780817667,0.09665652199547332,1.2710719263573413e-19,1.6792272449320878e-17,43.00468136437878
ENSMUSG00000106112,Gm43434,1.7563613161656764,0.19387750027727893,1.3149615631505022e-19,1.7252295708534585e-17,5.142925016676064
ENSMUSG00000114150,Gm46367,0.9728524046050067,0.10778872557345559,1.7879687928640132e-19,2.329747829824999e-17,89.14317500860315
ENSMUSG00000070576,Mn1,0.9229769331241703,0.10270955635179246,2.5573761381114175e-19,3.309627459281061e-17,287.2156811833121
ENSMUSG00000021277,Traf3,-0.5664837828476906,0.06313244199579027,2.8869636041892883e-19,3.710918622033583e-17,76.40650795249624
ENSMUSG00000079657,Rab26,-0.9309221673129306,0.10445767769180755,5.014029418218537e-19,6.40180507732815e-17,104.97532334093371
ENSMUSG00000020486,Sept4,-1.1277679273957766,0.12681304363838738,5.939840005426343e-19,7.533301084215383e-17,29.7520407508188
ENSMUSG00000085247,4930545L23Rik,1.0545803263501856,0.11863276078254269,6.141059031374858e-19,7.736920994230151e-17,21.08082446029284
ENSMUSG00000006369,Fbln1,-1.740342863279292,0.19603469916796512,6.823946751402958e-19,8.54070809201907e-17,1.9917339237005192
ENSMUSG00000019647,Sema6a,1.9710490487105812,0.22205681249016082,6.910401285175388e-19,8.592383924782783e-17,227.02984820610627
ENSMUSG00000048483,Zdhhc22,-1.3296421955294424,0.14991270179699262,7.351253453280701e-19,9.08118478540338e-17,137.2264284127194
ENSMUSG00000020431,Adcy1,-0.6651489412880139,0.07514788282554774,8.658323035124735e-19,1.0626834672271803e-16,575.1948333417068
ENSMUSG00000028600,Podn,-1.7449822403977766,0.19855463594382672,1.5167318251914315e-18,1.8496350155411405e-16,2.24659394746438
ENSMUSG00000062184,Hs6st2,0.742023340478313,0.08447053950596668,1.5719584029755693e-18,1.9047730355546008e-16,397.091926075916
ENSMUSG00000117004,Gm38593,1.9663143468034352,0.223913529748744,1.611954869934903e-18,1.9408752813697214e-16,10.00397464373406
ENSMUSG00000016494,Cd34,-1.2272924513736094,0.1399555437901227,1.8000530001363693e-18,2.1537237908549868e-16,13.896391696646385
ENSMUSG00000089787,Gm15825,1.8092009688273853,0.2064158029667581,1.8704627175421103e-18,2.2239801711575693e-16,28.212513828017432
ENSMUSG00000024593,Megf10,2.8469628877155757,0.3249879742032826,1.9488703414694365e-18,2.3028142469636375e-16,1.5687042369177233
ENSMUSG00000106093,Gm42722,-1.1384832427457898,0.13005139486839182,2.057340337412362e-18,2.415977936971159e-16,16.2374687245198
ENSMUSG00000057963,Itpk1,-0.6286219582691911,0.07216072494659607,3.0010711137546058e-18,3.502599807856909e-16,140.7814231618607
ENSMUSG00000058975,Kcnc1,-0.85260884526698,0.0979568737433332,3.206115644338918e-18,3.719094147433145e-16,146.84259819903406
ENSMUSG00000023345,Poc1a,0.7222218523625529,0.0830914609481739,3.5645860608322185e-18,4.109859710380129e-16,120.3076937716362
ENSMUSG00000041565,L3mbtl4,2.4814880115193088,0.28627942659711036,4.3953478767848436e-18,5.037174578792462e-16,54.189745113322275
ENSMUSG00000025776,Crispld1,-1.722648950877878,0.1988331377790571,4.563255949182948e-18,5.198286298039306e-16,15.65341229428429
ENSMUSG00000026668,Ucma,-2.051686538527359,0.23689917236211985,4.69329844664178e-18,5.283154417095457e-16,3.288535858967267
ENSMUSG00000046417,Lrrc75a,0.846904773355484,0.09778549797144737,4.682911703705904e-18,5.283154417095457e-16,40.52897327728644
ENSMUSG00000021647,Cartpt,3.3966363649981273,0.3922563295854313,4.749766204603265e-18,5.315267780963089e-16,76.5946948441107
ENSMUSG00000013076,Amotl1,-0.9550691022340264,0.11033692648739177,4.888934814955069e-18,5.426716972134962e-16,32.880454388716295
ENSMUSG00000086715,B230112J18Rik,-2.119349249665218,0.2448550320810084,4.906409373460962e-18,5.426716972134962e-16,1.6742217467158784
ENSMUSG00000036766,Dner,0.7470412485136577,0.0864126806865349,5.37855396085017e-18,5.914543962497898e-16,749.9842470058308
ENSMUSG00000106212,Gm43112,0.8481760735468182,0.09812269965095842,5.426180790399017e-18,5.932624330836259e-16,21.581183260925624
ENSMUSG00000097640,Gm20033,1.7722492325706902,0.205191347184772,5.767992687253389e-18,6.270302450417628e-16,58.76375284737227
ENSMUSG00000056752,Dnah9,-1.05188081760306,0.12185857412389509,6.029874401730948e-18,6.517746057870998e-16,27.594136505629148
ENSMUSG00000045083,Lingo2,0.8043575721524175,0.09353860363972492,8.027061067495338e-18,8.62750337559499e-16,3486.6631416758546
ENSMUSG00000023232,Serinc2,-2.1447073849325218,0.24951637637087354,8.29337832934318e-18,8.863664569518239e-16,31.416964849910983
ENSMUSG00000051456,Hspb3,2.1656253489214996,0.2519696685032857,8.342019984097618e-18,8.865842914942631e-16,10.187993944778018
ENSMUSG00000031736,Crnde,1.3468633029350419,0.15684506084797875,8.909764151491868e-18,9.416630734332294e-16,14.41469774196427
ENSMUSG00000086003,B230206L02Rik,-1.2574880745363495,0.14682606130954898,1.0856975101015249e-17,1.1411220680757684e-15,14.471438972877621
ENSMUSG00000043439,Epop,-0.8261112094845979,0.096544766642267,1.1607538548064453e-17,1.2133066666943855e-15,90.67132853456135
ENSMUSG00000031932,Gpr83,-2.5942949664103763,0.30330649041463065,1.1953795814276478e-17,1.2426721943759329e-15,82.30511857934941
ENSMUSG00000074899,Sptbn5,-1.5167065105749644,0.17749037957416122,1.2821550012488868e-17,1.32563677955211e-15,12.436589459172236
ENSMUSG00000052584,Serp2,0.3048555090892651,0.03577708750642534,1.5822176539747313e-17,1.6270328999575832e-15,1417.828345394005
ENSMUSG00000109590,Gm32710,1.6867449328299164,0.19806802890028866,1.6517611401876487e-17,1.6894141898349372e-15,2.725651104782938
ENSMUSG00000087266,Gm15991,1.9016902424474016,0.22343038332809997,1.7194605544214103e-17,1.7492522773964123e-15,11.118817619785734
ENSMUSG00000097974,Gm10605,-1.141423339662979,0.13446989221417655,2.0964745724133443e-17,2.1214538439144393e-15,42.074238054924265
ENSMUSG00000055471,Alk,1.392282527748174,0.16415233176212102,2.220237188993685e-17,2.234803824519358e-15,27.27875651875687
ENSMUSG00000006711,D130043K22Rik,-0.9546661653019032,0.11267013841528636,2.3893243468366063e-17,2.3923424407484e-15,127.86322175989255
ENSMUSG00000051726,Kcnf1,0.6727764046160342,0.07942147569027896,2.4337194557692348e-17,2.4240355458928756e-15,372.2568645041187
ENSMUSG00000056854,Pou3f4,1.95103541718515,0.23041617322761043,2.5084230383675926e-17,2.4762360541610524e-15,16.340751525450475
ENSMUSG00000021090,Lrrc9,-1.8909913933942284,0.2233295846062412,2.5121612618433723e-17,2.4762360541610524e-15,5.381882075129446
ENSMUSG00000038453,Srcin1,-0.535778146116848,0.06330143476644291,2.5854188297897952e-17,2.5353096813361373e-15,560.1299641370874
ENSMUSG00000026235,Epha4,0.550059461610579,0.06500951382305553,2.6460646641286793e-17,2.5814735471991792e-15,576.0826957297605
ENSMUSG00000022257,Laptm4b,-0.8809618794297024,0.10431598214089864,3.037110453767681e-17,2.9478565955345084e-15,107.31180947549919
ENSMUSG00000054555,Adam12,-2.8016919667880806,0.33207174688443103,3.255643405836983e-17,3.1439269113016634e-15,34.60117241852891
ENSMUSG00000042133,Ppig,0.36549960953006955,0.043347625412998234,3.4031444425184644e-17,3.269768680528852e-15,513.6474346265222
ENSMUSG00000024516,Sec11c,0.7577403269793818,0.0899105217450177,3.524777739536407e-17,3.3696166691929952e-15,251.6810696978702
ENSMUSG00000019806,Aig1,-0.47149053277966585,0.056018238083617555,3.87129822046043e-17,3.6823788673019615e-15,188.02022643433463
ENSMUSG00000038175,Mylip,1.0819167605799234,0.12869708937806537,4.217375428367248e-17,3.991609460162116e-15,60.141718169923195
ENSMUSG00000040035,Disp2,-0.4290807204569193,0.051210477032118035,5.3484454540185515e-17,5.037070609764798e-15,345.3725747624329
ENSMUSG00000022456,Sept3,-0.6024783721975656,0.07210968962306562,6.541799038401525e-17,6.130600241702e-15,635.3287476415429
ENSMUSG00000037206,Islr,-1.2842835767422467,0.1539472239348326,7.282070346060442e-17,6.7908875619340115e-15,7.9510356811597775
ENSMUSG00000031523,Dlc1,-1.7470653072565971,0.20943584895230172,7.318780440313327e-17,6.791828248610767e-15,88.47874381748503
ENSMUSG00000017466,Timp2,0.5365575060290605,0.06446795502318754,8.586874521953779e-17,7.929936937167413e-15,938.5027793134493
ENSMUSG00000085517,Gm12963,-1.7348772858377126,0.2085164809782718,8.789157430172178e-17,8.077532896212344e-15,4.195933295870602
ENSMUSG00000022610,Mapk12,1.3820295384966974,0.1666053643639948,1.0837683439364113e-16,9.912312007233794e-15,28.41892320809564
ENSMUSG00000020542,Myocd,1.788554532694829,0.21635043838807136,1.3744939999615386e-16,1.2511183662807804e-14,10.097763760243556
ENSMUSG00000044816,D630023F18Rik,-0.9157481294522927,0.11097682087222936,1.5614882345976984e-16,1.414559627380315e-14,24.78017803861226
ENSMUSG00000022816,Fstl1,0.9782111529051966,0.11857732623645842,1.5897444975201066e-16,1.4333317213659956e-14,148.6121092802994
ENSMUSG00000066057,Gm1976,0.3668119465005115,0.04454743381627591,1.807795524753114e-16,1.6222406633444924e-14,197.06003034084227
ENSMUSG00000002771,Grin2d,1.0359838345944274,0.12599710547808957,1.9966566975429876e-16,1.783305024134169e-14,36.42993984160889
ENSMUSG00000021779,Thrb,1.2117171436167915,0.1474278110614404,2.0511463719881803e-16,1.8234116159207074e-14,391.0638246599962
ENSMUSG00000037406,Htra4,-2.584190569540004,0.3145148827711173,2.0964491142555342e-16,1.8550161837021993e-14,6.6447620658864235
ENSMUSG00000112238,Gm48844,1.6684815921543306,0.2030998326909451,2.120209596692834e-16,1.8673549707168738e-14,1.9340127533773697
ENSMUSG00000048747,E130114P18Rik,1.1758550819455056,0.14317118143899457,2.1585300084263933e-16,1.8923444645301244e-14,69.41437104468567
ENSMUSG00000045917,Tmem268,-1.5716770717528492,0.19146922941136868,2.239502826918139e-16,1.9543257696922327e-14,10.053073102272698
ENSMUSG00000024479,Mal2,0.30230055325868166,0.03690187058692634,2.5689579194050954e-16,2.2315915734594763e-14,620.7873348271897
ENSMUSG00000030043,Tacr1,-2.3475027960002417,0.28728770588007635,3.05182865194419e-16,2.6389994670266485e-14,22.818380336706483
ENSMUSG00000021765,Fst,2.420975078692586,0.29644967568029673,3.17298614080651e-16,2.7313524136969707e-14,1.7241339250753096
ENSMUSG00000028373,Astn2,0.47240180209679133,0.05794822361184862,3.575517482811726e-16,3.0639929996851476e-14,591.7194833298498
ENSMUSG00000057615,Ldoc1,1.4825351459945333,0.18189416813589243,3.6231178974744365e-16,3.077062271497932e-14,7.490252105692404
ENSMUSG00000021700,Rab3c,1.2437703797316801,0.1525907030671957,3.608575057187123e-16,3.077062271497932e-14,878.4532049145388
ENSMUSG00000029094,Afap1,1.7692494737701165,0.21725099010595525,3.830492248328261e-16,3.238723756986526e-14,17.085769742938954
ENSMUSG00000005580,Adcy9,-0.5625829917665508,0.06910214319008548,3.909760018946795e-16,3.2911183451523816e-14,225.1853041550393
ENSMUSG00000033419,Snap91,-0.3026677172160635,0.037234503628831885,4.339564506547554e-16,3.6368226948264606e-14,871.6233030023579
ENSMUSG00000049119,Fam110b,0.8369898451363075,0.1031409329237022,4.857392658064551e-16,4.0529402599570183e-14,148.19526255729656
ENSMUSG00000022382,Wnt7b,-0.8232346527247987,0.1016554099816438,5.573859535139314e-16,4.630441213820538e-14,141.77922927302333
ENSMUSG00000022428,Cby1,0.5142043440693995,0.06356113674895912,5.97052233061928e-16,4.9384007312043995e-14,179.04940556473744
ENSMUSG00000018909,Arrb1,-0.549669874640321,0.0679717432088765,6.128245037967226e-16,5.046914874557944e-14,155.1034380232578
ENSMUSG00000097493,9930014A18Rik,1.9865795960883543,0.24571505204731994,6.221943834606506e-16,5.101993944377335e-14,1.8012722152894907
ENSMUSG00000037606,Osbpl5,-1.2604634969629183,0.15599973040074597,6.481555982889276e-16,5.29206527976333e-14,20.381927923070744
ENSMUSG00000098234,Snhg6,0.38961935922522656,0.04829237755115587,7.150198687783939e-16,5.813050420359045e-14,230.76039273598954
ENSMUSG00000036872,Abcc12,1.8428666553446407,0.2287569074637996,7.882879068428278e-16,6.381442187139556e-14,10.448745792648051
ENSMUSG00000047945,Marcksl1,1.4768923279697177,0.18338620402653752,8.048976730648014e-16,6.488293784908805e-14,606.2852042491816
ENSMUSG00000100303,2600014E21Rik,2.775237260106985,0.34497441288488034,8.641276251537588e-16,6.936356093217344e-14,55.919764856573444
ENSMUSG00000057606,Colq,1.84489961647965,0.22947878028732752,9.018987002175873e-16,7.209126417201421e-14,1.642797014212951
ENSMUSG00000046311,Zfp62,0.58457633594433,0.07283386882609763,1.0057046129967896e-15,8.005240400690764e-14,45.93459675787984
ENSMUSG00000032375,Aph1b,-0.7886293244178241,0.09836431427296281,1.0797772220793867e-15,8.559034113682606e-14,55.533078903341334
ENSMUSG00000110148,5830408C22Rik,-2.450228113192614,0.30597025689555307,1.1653224449441695e-15,9.129818038456044e-14,29.980612310754783
ENSMUSG00000054263,Lifr,0.8836992565593784,0.11035148424803444,1.1654965489306191e-15,9.129818038456044e-14,47.61757918916406
ENSMUSG00000097250,Gm26771,2.8096577100718645,0.35085771425116924,1.1661826026833572e-15,9.129818038456044e-14,0.7972555183124072
ENSMUSG00000020330,Hmmr,-2.195817235474622,0.27471407327297875,1.31586623326034e-15,1.0259442303911766e-13,1.0017672519862082
ENSMUSG00000030889,Vwa3a,-1.5587816106176522,0.19502962826093304,1.3218932185492052e-15,1.0264365954971461e-13,33.62047551562678
ENSMUSG00000018411,Mapt,-0.328444497077183,0.04113901781180879,1.4192922839407854e-15,1.0975860329142074e-13,1229.0699742003396
ENSMUSG00000027347,Rasgrp1,-1.6850684718957125,0.21110945994349423,1.4402103479923815e-15,1.1092535085104076e-13,562.8678079432455
ENSMUSG00000022525,Plaat1,-1.23314212798027,0.15474245970522968,1.5996792113875079e-15,1.2271087627998366e-13,20.940668129049254
ENSMUSG00000020363,Gfpt2,1.3198962529388214,0.1660372867257561,1.8742204461638115e-15,1.4319345288281265e-13,14.107566574249589
ENSMUSG00000030615,Tmem126a,0.3910105201976598,0.049200806861219595,1.9071584803495197e-15,1.4512713172067705e-13,255.22719654419151
ENSMUSG00000030037,Mrpl53,0.39896793750592946,0.050233718947518345,1.9857228713290552e-15,1.5050355340304363e-13,340.86741488047767
ENSMUSG00000032526,Ss18l2,0.3810275417856032,0.04809746720408107,2.3374350974803543e-15,1.7645779878756452e-13,431.79861432131264
ENSMUSG00000097063,Pantr2,2.3615893580514444,0.2982720081024042,2.4219822708396793e-15,1.821177498832176e-13,2.6963639960238464
ENSMUSG00000022763,Aifm3,-1.2283878685124427,0.1552099657270929,2.4852403331031556e-15,1.861386303029702e-13,98.74523355082496
ENSMUSG00000051079,Rgs13,1.9815762586173433,0.25052076697761416,2.577440776204571e-15,1.922871895157481e-13,15.478769694582756
ENSMUSG00000032666,1700025G04Rik,0.5482809474498459,0.06933631500401383,2.624863948517462e-15,1.950602021742039e-13,391.09604771296404
ENSMUSG00000061186,Sfmbt2,-1.1715757458087797,0.1482812208127299,2.7658753096279897e-15,2.0394578252078635e-13,10.740510806731539
ENSMUSG00000063428,Ddo,-1.9046546222474667,0.24105776413973148,2.761481176396076e-15,2.0394578252078635e-13,4.1954114804992155
ENSMUSG00000107862,Gm44151,0.7056559013628907,0.08932655527526928,2.7950237835334223e-15,2.0529935311945881e-13,43.283647899877096
ENSMUSG00000026141,Col19a1,2.923646723402123,0.37076098669794466,3.132044144919512e-15,2.2916926081903384e-13,38.01648195054361
ENSMUSG00000020650,Bcap29,-0.6310769272167809,0.08023763768649701,3.688070114440924e-15,2.6881933278591625e-13,121.86879339867032
ENSMUSG00000039960,Rhou,-0.7600247629370516,0.09668023168283835,3.804039431572798e-15,2.762139165887058e-13,130.82166201307953
ENSMUSG00000035885,Cox8a,0.2880151811192985,0.036681226892438426,4.0997227849020225e-15,2.965518108744337e-13,3493.1393990328665
ENSMUSG00000038607,Gng10,0.3638124888130992,0.046341496067154736,4.137709673072807e-15,2.9816586674445867e-13,366.14967127645764
ENSMUSG00000085631,9630028H03Rik,0.9997297014315416,0.1275305312518942,4.536421923927697e-15,3.2566373841811513e-13,35.08869394990178
ENSMUSG00000027422,Rrbp1,0.5681446743847498,0.07248641662221644,4.579730980204485e-15,3.275368502534215e-13,68.71372109602973
ENSMUSG00000045333,Zfp423,-1.1610291673818418,0.14831487741580202,4.9515254090005884e-15,3.5280082165103816e-13,47.65687501202886
ENSMUSG00000063065,Mapk3,-0.7769067989251665,0.09925801910731501,4.99077740703167e-15,3.5427070668421824e-13,226.6586977757924
ENSMUSG00000035131,Brinp3,1.4337284043285776,0.18324837167081406,5.118602476499307e-15,3.619936561818692e-13,1559.1811122103068
ENSMUSG00000016559,H3f3b,0.39904096887070206,0.05100644094071717,5.1438007919217815e-15,3.624283935759999e-13,780.4218665392815
ENSMUSG00000007097,Atp1a2,0.8047677113105002,0.10291173483697931,5.283171745151048e-15,3.708747574898654e-13,31.118211700384506
ENSMUSG00000026031,Cflar,-1.762734380316194,0.22543014084833926,5.306460346933889e-15,3.71140079559082e-13,45.49690332784119
ENSMUSG00000048965,Mrgpre,-1.715788250272864,0.21944058493624838,5.327870199212423e-15,3.712725372520774e-13,15.708739328989694
ENSMUSG00000036834,Plch1,-1.3385349907718822,0.17129462538151743,5.530159911865746e-15,3.8396263563260566e-13,14.71753761726632
ENSMUSG00000022528,Hes1,-1.2165436764284454,0.15580896346637474,5.814019469358386e-15,4.022032959457234e-13,62.531432496172684
ENSMUSG00000025255,Zfhx4,1.6075251432335342,0.206411775163047,6.8103661596974515e-15,4.694217602249432e-13,119.54535303828325
ENSMUSG00000084938,BB557941,-2.0596605406501887,0.26475914893600305,7.28840757103419e-15,5.005583596799798e-13,8.379169062679377
ENSMUSG00000024617,Camk2a,-0.3844891001386325,0.04947959317011772,7.807816009150104e-15,5.343017689139265e-13,2235.514743775401
