n_genes_by_counts,total_counts,pct_counts_mt,pct_counts_ribo
440,533.0,0.0,1.1257036
1672,2611.0,0.038299505,0.45959404
2365,4918.0,0.30500203,0.30500203
2361,5007.0,0.01997204,0.2596365
2556,7296.0,0.0685307,0.10964912
2557,5172.0,0.0,0.19334881
3867,11389.0,0.017560804,0.22829044
2527,5989.0,0.016697278,0.2170646
2796,7130.0,0.0,0.29453015
3421,9455.0,0.0,0.17979905
2934,8199.0,0.036589827,0.15855592
3458,9018.0,0.011088934,0.26613438
911,1251.0,0.07993605,0.5595523
4394,13994.0,0.057167355,0.17150207
3277,10345.0,0.009666505,0.23199613
4132,14979.0,0.04005608,0.12016824
2083,4617.0,0.0,0.28156814
2501,6116.0,0.032701112,0.16350557
3723,13128.0,0.02285192,0.16758074
2477,6862.0,0.014573012,0.20402215
1168,2385.0,0.08385744,0.29350105
3559,9495.0,0.031595577,0.2843602
5266,18823.0,0.0053126495,0.14875418
3287,7870.0,0.025412962,0.21601017
2636,6398.0,0.015629884,0.12503907
2854,6611.0,0.045378912,0.12101043
2550,6281.0,0.015921032,0.079605155
3589,9033.0,0.01107052,0.16605778
9995,77229.0,0.049204316,0.21106061
3864,12623.0,0.007922048,0.19012913
4360,16431.0,0.012172114,0.1399793
6864,34158.0,0.046841152,0.18443702
3388,7889.0,0.4056281,0.26619345
4026,12692.0,0.031515915,0.1890955
4027,12388.0,0.04036164,0.16144656
3260,10133.0,0.0,0.1282937
2512,6235.0,0.016038492,0.25661588
2273,4736.0,0.021114865,0.33783785
5465,22918.0,0.061087355,0.15708177
1965,4764.0,0.020990763,0.1679261
2542,5911.0,0.1522585,0.1522585
3124,9878.0,0.020247014,0.1720996
4522,14503.0,0.027580502,0.13100737
2850,6633.0,0.2713704,0.28644657
1883,3452.0,0.08690614,0.34762457
1205,2551.0,0.0,0.2744022
2522,6820.0,0.029325515,0.16129032
2117,4817.0,0.02075981,0.20759809
2568,6929.0,0.0,0.27420983
4590,13932.0,0.021533161,0.27275336
2846,7649.0,0.104588844,0.16995686
2468,5835.0,0.017137961,0.22279347
2470,5838.0,0.0,0.2569373
3231,9951.0,0.05024621,0.120590895
1968,3960.0,0.0,0.35353535
1191,1895.0,0.36939314,0.47493404
3752,10303.0,0.16500048,0.27176553
3407,10047.0,0.05971932,0.23887728
1687,2965.0,0.033726815,0.3035413
2351,4374.0,0.16003658,0.18289895
2731,6465.0,0.061871618,0.30935806
2499,5546.0,0.0,0.23440318
2944,7066.0,0.042456836,0.2830456
3623,11066.0,0.027110066,0.2530273
2739,5398.0,0.07410152,0.42608374
2784,8278.0,0.0,0.14496255
4175,11683.0,0.01711889,0.15407002
6251,23259.0,0.05159293,0.24076703
4028,13322.0,0.015012762,0.21017864
2262,4682.0,0.021358393,0.3844511
1408,2274.0,0.17590149,0.3957784
1742,3184.0,0.15703517,0.65954775
2179,4485.0,0.022296544,0.33444816
3926,10655.0,0.10323791,0.2440169
3387,10006.0,0.02998201,0.14991006
1925,3766.0,0.026553372,0.21242698
3311,9695.0,2.5167613,0.25786486
422,506.0,0.19762847,0.39525694
3595,11915.0,0.0,0.2349979
1810,4515.0,0.04429679,0.24363233
3259,8293.0,0.060291808,0.33763415
2663,5819.0,0.7733287,0.3093315
2906,6742.0,0.029664788,0.2669831
2629,6480.0,0.0308642,0.2777778
2453,5985.0,0.033416875,0.20050125
2786,7196.0,0.0,0.16675931
2865,7719.0,0.012955046,0.1684156
4367,14475.0,0.034542315,0.17962003
3839,10481.0,0.0381643,0.2957733
3375,8360.0,0.08373206,0.17942584
3712,12035.0,0.0,0.19941835
1912,3798.0,0.026329648,0.31595576
2199,4533.0,0.044120893,0.35296714
2744,6473.0,0.015448787,0.3398733
2475,5053.0,0.059370674,0.35622403
2083,4224.0,0.0,0.2604167
2429,5464.0,0.01830161,0.1830161
1451,2487.0,0.12062726,0.16083635
1226,1877.0,0.0,0.37293553
2347,4917.0,0.020337604,0.28472644
1956,4525.0,0.022099448,0.35359117
1526,3051.0,0.0,0.06555228
3880,12558.0,0.15129797,0.23092848
4682,16714.0,0.04188106,0.16154122
3586,10708.0,0.018677624,0.22413148
1169,1710.0,0.23391813,0.46783626
3748,11228.0,0.23156396,0.23156396
2632,5348.0,0.0,0.355273
469,594.0,0.0,0.33670032
2401,5760.0,0.0,0.22569445
1953,4017.0,0.0,0.24894199
4469,14776.0,0.013535462,0.23010287
1546,2572.0,0.0,0.42768276
3855,10077.0,0.029770765,0.19847178
1518,2558.0,0.0,0.1954652
2723,6184.0,0.04851229,0.2587322
2500,5692.0,0.0,0.21082221
5186,18669.0,0.12855536,0.19818951
2772,6945.0,0.0,0.12958963
489,606.0,0.82508254,1.6501651
1795,3367.0,0.118800126,0.32670033
3647,10276.0,0.048657063,0.28221098
1625,3047.0,0.032819167,0.4922875
1128,1604.0,0.3117207,0.49875313
3380,8356.0,0.047869794,0.14360937
4377,14748.0,1.6680228,0.16951452
2460,5656.0,0.106082045,0.24752475
1453,2592.0,0.07716049,0.4243827
1994,3973.0,0.0,0.32720867
2486,6528.0,0.07659314,0.22977942
4291,13272.0,0.030138638,0.2034358
4616,15324.0,0.013051422,0.15661708
2908,7056.0,0.028344672,0.3259637
1793,3303.0,0.030275507,0.24220406
4157,12719.0,0.02358676,0.18869407
442,528.0,0.0,0.94696975
3117,7853.0,0.0,0.24194576
4363,14715.0,0.0,0.16309887
3506,10424.0,0.038372986,0.18227167
2098,3803.0,0.18406521,0.42072052
2505,6568.0,0.015225336,0.18270402
3246,8215.0,0.036518563,0.32866707
2786,5872.0,0.08514986,0.34059945
2522,6126.0,0.0,0.4244205
4600,17268.0,0.0115821175,0.20268705
4081,13003.0,0.007690533,0.23840652
3099,8899.0,0.022474434,0.33711654
2822,6515.0,0.0,0.26093632
5115,20795.0,0.014426544,0.14426546
423,514.0,0.19455253,1.5564202
3732,10731.0,0.037275184,0.22365111
4423,17048.0,0.035194743,0.18770531
4283,13552.0,0.022136955,0.20661156
1301,2052.0,0.19493178,0.29239768
2701,6753.0,0.05923293,0.1776988
3002,7418.0,0.25613374,0.33701807
563,784.0,11.096939,1.2755102
2320,5212.0,0.0,0.2686109
5187,19118.0,0.010461345,0.20399624
1978,3778.0,0.23822127,0.31762838
2212,4863.0,0.020563439,0.123380624
3345,9290.0,0.010764263,0.27987084
2729,7594.0,0.052673165,0.22386093
3621,12637.0,0.03165308,0.14243887
2271,4189.0,0.071616136,0.3103366
2532,6268.0,0.015954051,0.19144863
2535,5091.0,0.41249263,0.37320763
1760,3304.0,0.39346245,0.2723971
4630,15454.0,0.012941633,0.23294939
3369,9757.0,0.010249052,0.18448293
2721,7094.0,0.05638568,0.25373554
2476,5437.0,0.055177487,0.14713997
2283,4834.0,0.0,0.16549441
2428,5782.0,0.05188516,0.17295054
5347,23035.0,0.01302366,0.20403734
1187,2092.0,0.1912046,0.3824092
2276,4659.0,0.128783,0.34342134
2455,5204.0,0.11529593,0.11529593
3127,8151.0,0.061342165,0.20856336
2057,4712.0,0.08488964,0.16977929
1701,3121.0,0.032041013,0.28836912
1842,3188.0,0.0,0.47051442
1986,3972.0,0.025176235,0.2265861
3312,10897.0,0.027530512,0.16518307
2053,4405.0,0.022701476,0.13620885
3316,8643.0,0.069420345,0.1619808
4254,20547.0,0.014600672,0.14113984
2505,5996.0,0.03335557,0.16677785
2945,8430.0,0.011862396,0.21352313
511,695.0,7.4820147,0.7194245
4697,17013.0,0.011755716,0.24687006
2020,3794.0,0.0,0.44807592
5178,19383.0,0.02063664,0.17541143
3365,7678.0,0.02604845,0.24746028
2251,5157.0,0.0,0.2908668
2249,4721.0,0.0,0.3177293
1990,3599.0,0.0,0.58349544
3795,9643.0,0.103702165,0.21777456
2270,5944.0,0.0,0.11776581
2239,4751.0,0.0,0.420964
4190,14112.0,0.04960318,0.19841272
2526,5363.0,0.055938844,0.33563304
3479,9383.0,0.0,0.14920601
6339,35128.0,0.039854247,0.19927123
2125,4593.0,0.043544527,0.19595036
8921,69131.0,0.03182364,0.199621
1753,3547.0,0.02819284,0.19734989
3876,12323.0,0.0,0.13795343
2503,5697.0,0.017553098,0.26329646
3583,8588.0,0.011644155,0.17466232
5424,21679.0,0.5627566,0.11993173
3332,10054.0,0.029838871,0.22876468
2337,5224.0,0.076569684,0.22970903
2760,7453.0,0.053669665,0.13417415
3051,6659.0,0.04505181,0.27031085
3246,9449.0,0.010583131,0.2751614
2139,4835.0,0.020682523,0.16546018
1335,2360.0,0.21186441,0.21186441
2623,6382.0,0.10968349,0.17235976
1947,3824.0,0.026150627,0.39225942
2751,7317.0,0.04100041,0.23233564
1623,2908.0,0.13755158,0.20632736
3588,13226.0,0.007560865,0.28731287
3066,6590.0,0.19726858,0.24279211
5512,25690.0,0.011677695,0.13234721
5358,20519.0,0.37038842,0.21930893
5613,22274.0,0.094280325,0.18856065
2424,5080.0,0.03937008,0.2559055
3062,7734.0,0.025859838,0.23273855
3120,8911.0,0.0,0.17955336
7443,38886.0,0.10029316,0.2108728
2079,4351.0,0.022983221,0.27579868
4335,16673.0,0.0,0.14994301
3552,13088.0,0.030562349,0.19101466
1507,2815.0,0.10657194,0.071047954
2524,5677.0,0.0,0.19376431
420,504.0,0.5952381,1.388889
3574,9873.0,0.0,0.20257267
2309,4998.0,0.020008003,0.32012805
5123,24273.0,0.045317844,0.14831294
3774,11117.0,0.17090942,0.116938025
3025,7411.0,0.0,0.26986912
4414,15217.0,0.039429583,0.20371953
2733,7203.0,0.013883105,0.22212967
4472,14339.0,0.0,0.21619359
3568,10527.0,0.028498149,0.25648332
5319,18876.0,0.010595465,0.18542065
2373,5458.0,0.0,0.2565042
2173,5068.0,0.05919495,0.2367798
4498,16632.0,0.024050025,0.17436267
2829,5656.0,0.0,0.30056578
3257,8777.0,0.011393415,0.12532756
6221,27031.0,0.051792383,0.17387444
2260,5247.0,0.15246807,0.4002287
3725,10392.0,0.0,0.2117013
5191,22010.0,0.072694235,0.15447524
2374,5484.0,0.34646243,0.14587893
2667,6018.0,0.03323363,0.21601862
4505,15729.0,0.20980355,0.22251892
2658,5357.0,0.09333582,0.28000745
636,798.0,0.0,1.2531328
5371,22264.0,0.0,0.20661156
3166,9070.0,0.022050716,0.2646086
2653,5893.0,0.016969286,0.30544713
4081,12189.0,0.3527771,0.14767413
545,696.0,0.14367816,1.4367816
2242,5135.0,0.0,0.17526777
3352,8292.0,0.012059817,0.2894356
2637,6298.0,0.04763417,0.28580502
1361,2430.0,0.0,0.45267487
2195,4169.0,0.047973137,0.19189255
1719,3606.0,0.027731558,0.16638935
1789,3741.0,0.05346164,0.18711574
2647,6765.0,0.0,0.1773836
2030,4020.0,0.049751244,0.29850745
3059,6455.0,0.077459335,0.21688615
2450,4861.0,0.041143797,0.3085785
2071,4582.0,0.02182453,0.13094719
5000,18093.0,0.33161998,0.14922899
1524,2525.0,0.03960396,0.27722773
1577,2819.0,0.035473574,0.46115643
2828,7194.0,0.0,0.16680567
2249,5532.0,0.018076645,0.30730298
2636,7176.0,0.0,0.20903009
2430,4812.0,0.041562762,0.27015793
1661,2877.0,0.06951686,0.13903372
4820,15612.0,0.019215988,0.21137586
5275,24502.0,0.008162599,0.1346829
4502,14334.0,0.17441049,0.11859913
3453,10371.0,0.019284543,0.25069907
1916,3635.0,0.027510317,0.3851444
1156,1912.0,0.0,0.31380755
3635,10467.0,0.028661508,0.2388459
1613,2828.0,0.07072136,0.21216409
2702,7212.0,0.013865779,0.16638935
3965,13537.0,0.0,0.18467903
4141,10913.0,0.009163383,0.1649409
2579,5818.0,0.06875215,0.34376073
3547,9026.0,0.033237312,0.24374029
3322,10872.0,0.009197939,0.23914643
4525,16970.0,0.0058927517,0.10017678
1721,3031.0,0.03299241,0.5278786
2565,5645.0,0.017714791,0.21257749
3558,10001.0,0.079992004,0.19998
3415,9501.0,0.021050416,0.18945374
3837,10743.0,0.037233546,0.17685935
1806,3474.0,0.25906736,0.43177894
3881,11672.0,0.09424263,0.17135024
3274,8387.0,0.011923214,0.23846428
2443,5645.0,0.0,0.44286978
3173,7732.0,0.012933265,0.12933263
4707,14547.0,0.013748539,0.15123394
1875,3738.0,0.21401818,0.26752272
1688,3101.0,0.12899065,0.12899065
1247,1997.0,0.050075114,0.3505258
1388,2789.0,0.0,0.250986
3407,8761.0,0.022828443,0.21687022
1166,1936.0,0.10330578,0.41322312
4617,15190.0,0.0,0.25674787
2588,6137.0,0.0,0.2770083
2790,7607.0,0.0,0.14460365
2746,7412.0,0.013491635,0.24284944
2516,5926.0,0.03374958,0.2868714
4035,15022.0,0.0066569033,0.10651045
1419,2334.0,0.0,0.3856041
3419,8605.0,0.7553748,0.41836143
4190,16486.0,0.030328764,0.19410409
3019,7675.0,0.052117266,0.20846906
1463,2492.0,0.08025682,0.48154095
2051,3743.0,0.05343307,0.16029923
1773,3205.0,0.031201247,0.3120125
3034,7784.0,0.5524152,0.24409045
2537,5412.0,0.036954913,0.4619364
2616,7298.0,0.013702384,0.123321466
2713,5897.0,0.03391555,0.2882822
3377,9516.0,0.021017233,0.14712064
2120,4441.0,0.0,0.20265704
2356,5086.0,0.0,0.31458908
3496,8813.0,0.045387495,0.27232498
2547,6192.0,0.016149871,0.11304909
2700,6304.0,0.015862944,0.23794416
1265,2403.0,0.041614648,0.29130253
4502,15067.0,0.07300723,0.15265149
3111,8126.0,0.049224712,0.1722865
4118,12011.0,0.024977105,0.28307384
2457,5263.0,0.01900057,0.2470074
1608,2847.0,0.035124693,0.21074815
4175,14245.0,0.035100035,0.13338013
6391,32018.0,0.018739458,0.17490162
3005,7453.0,0.013417416,0.24151348
2901,8161.0,0.012253401,0.1470408
3764,11682.0,0.017120356,0.2311248
3707,11443.0,0.8302019,0.27964696
1873,3507.0,0.0285144,0.2566296
5008,20489.0,0.01952267,0.17570403
3567,10844.0,0.092216894,0.16599041
2905,8055.0,0.012414649,0.37243947
3470,8694.0,0.09201748,0.3335634
4886,14765.0,2.8987472,0.3047748
417,502.0,0.1992032,1.3944223
2461,4955.0,0.08072654,0.2421796
2425,6190.0,0.0,0.21001615
5281,19978.0,0.005005506,0.12013215
5345,22388.0,0.031266753,0.20100053
3077,9263.0,0.021591278,0.1943215
4280,13265.0,0.0075386357,0.22615907
3346,11085.0,0.054127198,0.1533604
3529,8631.0,0.03475843,0.22013672
3224,8579.0,0.1981583,0.18650192
3233,9445.0,0.04235045,0.21175225
2976,7375.0,0.0,0.17627119
3452,11418.0,0.008758102,0.14888772
2766,7700.0,0.012987012,0.15584415
2662,6444.0,0.015518312,0.10862818
3396,11224.0,0.64148253,0.20491803
3364,10181.0,0.04911109,0.20626658
971,1418.0,0.0,0.2115656
4654,17578.0,0.017066788,0.13084537
1992,4161.0,0.024032684,0.21629415
3175,8033.0,0.062243246,0.28631896
3804,10114.0,0.059323713,0.21752027
5200,21007.0,0.014280954,0.19041272
5917,26555.0,0.026360383,0.16945961
1719,3255.0,0.030721966,0.21505377
3669,9320.0,0.042918455,0.25751075
2824,7170.0,0.12552302,0.13947001
4331,16437.0,0.04258685,0.14601204
3699,9790.0,0.88866186,0.21450458
1348,2213.0,0.13556258,0.1807501
4085,11039.0,0.036235165,0.34423408
2505,5421.0,0.3135953,0.20291458
5093,15469.0,0.025858168,0.22625898
4850,17292.0,0.092528336,0.15035854
3477,9275.0,0.010781671,0.22641508
1979,3994.0,0.0,0.20030046
2922,8664.0,0.023084026,0.20775622
2991,7232.0,0.096792035,0.19358407
5333,21047.0,0.033258896,0.18529958
2178,4867.0,0.0,0.28765154
3886,13019.0,0.0076810815,0.23811352
3342,9789.0,0.0,0.2349576
3512,9483.0,0.010545186,0.1581778
2884,7008.0,0.0,0.25684932
2465,5792.0,0.0,0.24171272
2611,5673.0,0.08813679,0.17627358
2481,5915.0,0.08453085,0.18596788
932,1804.0,0.0,0.11086474
2026,3952.0,0.025303645,0.1771255
1541,3120.0,0.3525641,0.28846154
3318,9445.0,0.0,0.2541027
6582,30258.0,0.013219643,0.20820941
3080,8665.0,0.046162724,0.2423543
2556,5616.0,0.035612535,0.26709402
4543,15381.0,0.052012224,0.18854432
7638,42102.0,0.023751842,0.1781388
2279,4221.0,0.023691067,0.30798388
4067,12706.0,0.0,0.18101683
5174,19543.0,0.020467686,0.20979379
4107,14185.0,0.028198801,0.12689461
2489,5479.0,0.0,0.21901806
4575,16805.0,0.51770306,0.20827134
3149,6761.0,0.0,0.34018636
3679,9783.0,0.03066544,0.2351017
1830,3717.0,0.10761367,0.29593757
2658,6607.0,0.015135463,0.21189646
1902,4183.0,0.0,0.23906288
2671,6820.0,0.24926686,0.27859238
1903,3874.0,0.0,0.12906557
3320,9267.0,1.3057084,0.36689326
3323,8501.0,0.0,0.1529232
1691,3031.0,0.3299241,0.3299241
1733,3111.0,0.096432015,0.22500804
4185,12525.0,0.46307385,0.23952097
4192,14872.0,0.12103282,0.19499731
2595,5687.0,0.08791982,0.22859152
4013,12406.0,0.016121231,0.17733355
3361,7942.0,0.088139005,0.25182575
2689,5103.0,0.2547521,0.33313736
1627,2942.0,0.33990481,0.27192387
2060,4410.0,0.06802721,0.29478458
2149,4235.0,0.02361275,0.30696577
599,770.0,0.12987013,0.0
3597,12479.0,0.0,0.22437696
2011,3878.0,0.0,0.33522433
2952,6853.0,0.27725086,0.27725086
2519,5932.0,0.03371544,0.32029667
3164,8569.0,0.011669973,0.15170965
2601,6612.0,0.0,0.2722323
3491,9462.0,0.010568591,0.2008032
2864,6492.0,0.030807147,0.15403573
2443,5319.0,0.05640158,0.22560632
2684,7018.0,0.0,0.25648332
3604,10367.0,0.009645992,0.18327385
1637,2815.0,0.0,0.24866785
3269,8537.0,0.035141148,0.29284292
3321,8688.0,0.034530386,0.18416207
3274,7926.0,0.050466817,0.16401716
3725,10749.0,0.0,0.22327659
4992,19868.0,0.53352123,0.20132877
3461,8936.0,0.011190689,0.27976722
5045,20742.0,0.0048211357,0.15427634
4223,13423.0,0.0148998,0.15644789
3268,8403.0,0.035701536,0.24991076
3512,11879.0,0.025254652,0.15152791
2547,5456.0,0.03665689,0.2749267
2253,4960.0,0.08064516,0.20161289
2050,4485.0,0.5797102,0.26755852
3228,8637.0,0.011578094,0.1968276
2166,4653.0,0.02149151,0.21491511
2080,4325.0,0.0,0.30057803
598,728.0,0.13736264,1.0989012
5878,26866.0,0.18610883,0.18238667
5730,17700.0,9.5197735,1.8700564
2329,5218.0,0.038328864,0.21080872
3281,11033.0,0.009063718,0.14501949
3042,8259.0,0.012108004,0.26637608
2716,7062.0,0.028320588,0.2265647
7337,31676.0,0.025255714,0.24624321
4413,13063.0,0.01531042,0.18372501
4851,18798.0,0.015959146,0.19150974
1396,2369.0,0.0,0.25327143
2334,5476.0,0.054784514,0.16435355
428,550.0,0.18181819,0.9090909
3587,9229.0,0.04334164,0.15169574
5189,23930.0,0.004178855,0.20894276
2754,6910.0,0.043415338,0.20260492
3103,7802.0,0.012817226,0.19225839
3372,8604.0,0.023245003,0.20920502
2426,5271.0,0.20868906,0.37943465
2336,5443.0,0.0,0.11023333
5511,21828.0,0.0320689,0.21990104
2625,6779.0,0.9735949,0.20652013
2214,4138.0,0.024166264,0.2658289
2878,7089.0,0.028212724,0.21159542
3424,8999.0,0.044449385,0.23335926
3193,8604.0,0.011622502,0.24407253
4874,20227.0,0.0,0.20269935
2675,5950.0,0.13445379,0.28571427
3070,8711.0,0.034439214,0.29847318
2445,5152.0,0.07763975,0.4464286
3598,11732.0,0.11933175,0.14490283
2947,8064.0,0.06200397,0.2108135
3103,7866.0,0.025425883,0.17798118
2279,5063.0,0.05925341,0.21726249
3082,8083.0,0.024743289,0.25980455
2266,4444.0,0.6750675,0.24752475
1816,3749.0,0.18671647,0.37343293
3213,7682.0,0.0,0.42957562
2860,6492.0,0.030807147,0.33887863
2157,3953.0,0.22767518,0.20237793
1221,2033.0,0.0,0.14756517
2395,5798.0,0.017247327,0.17247327
5021,16161.0,0.049501885,0.17944434
1530,2397.0,0.0,0.33375052
4770,16326.0,0.4471395,0.11637878
3611,10578.0,0.028360749,0.14180374
1725,3113.0,0.06424671,0.25698683
2892,5723.0,0.017473353,0.3319937
2571,5198.0,0.0,0.34628704
4378,15861.0,0.16392408,0.14500977
2057,4395.0,0.022753129,0.3185438
2417,5520.0,0.18115942,0.3442029
2226,4648.0,0.0,0.1506024
1834,3533.0,0.028304558,0.33965468
2065,4169.0,0.047973137,0.26385224
2847,6709.0,0.0596214,0.25339097
3729,11759.0,0.008504124,0.17858662
4615,12996.0,0.0615574,0.3693444
4732,18339.0,0.0,0.15813294
4095,11334.0,0.00882301,0.1764602
2806,5881.0,4.7100835,0.39108998
4774,17808.0,0.01684636,0.12915543
2935,7475.0,0.013377926,0.22742476
3740,10345.0,0.03866602,0.27066216
4465,17412.0,0.011486331,0.2010108
3098,6905.0,0.11585808,0.30412742
2570,6003.0,0.06663335,0.29985008
4057,11803.0,0.25417268,0.23722781
453,532.0,0.0,1.5037594
2740,6156.0,0.0,0.30864197
5110,17770.0,0.005627462,0.17445132
2691,6196.0,0.032278888,0.145255
2907,7311.0,0.0,0.23252633
1511,2707.0,0.0,0.22164758
2082,3792.0,0.052742615,0.39556962
4122,12751.0,0.14116539,0.1725355
4985,18874.0,0.005298294,0.13775565
3579,11047.0,0.009052231,0.18104462
3181,9045.0,0.011055832,0.29850745
3702,9728.0,0.010279605,0.1747533
2847,6298.0,0.55573195,0.23817085
2260,4767.0,0.041955106,0.377596
2145,4801.0,0.0,0.16663195
1857,3652.0,0.082146764,0.13691129
3443,10328.0,0.009682417,0.14523625
2929,7478.0,0.05349024,0.36105913
2415,5802.0,0.0,0.20682523
5452,20827.0,0.019205838,0.16324963
3460,8928.0,0.056003585,0.13440861
2824,8121.0,0.0,0.22164758
4528,12915.0,0.0077429344,0.17034456
2241,5084.0,0.0,0.21636507
3827,13876.0,0.014413375,0.13692707
1703,3040.0,0.032894738,0.32894737
2733,6500.0,0.046153847,0.13846155
4494,15486.0,0.02582978,0.2001808
3082,7225.0,0.02768166,0.26297578
411,512.0,0.0,0.5859375
5597,25188.0,0.015880577,0.20247738
7119,39937.0,0.06510254,0.16025239
4168,14200.0,0.028169015,0.24647887
6815,29779.0,0.016790356,0.1846939
1994,4169.0,0.16790597,0.31182536
1874,3958.0,0.025265286,0.25265285
1518,2758.0,0.036258157,0.54387236
4949,18677.0,0.016062537,0.20881298
602,891.0,0.0,0.8978676
2929,7909.0,0.075862944,0.18965736
2580,7032.0,0.0,0.19908987
2565,6097.0,0.14761358,0.26242414
2898,8271.0,0.024180872,0.1329948
3358,8902.0,0.05616715,0.19096832
1450,2404.0,0.041597337,0.37437603
2413,5941.0,0.016832182,0.33664367
2756,7020.0,0.014245014,0.1994302
2374,5968.0,0.0,0.26809654
3076,8082.0,0.16085127,0.35882208
4410,16756.0,0.071616136,0.14323227
3740,11135.0,0.044903457,0.27840143
5925,24691.0,0.121501766,0.24300353
3140,8482.0,0.9667532,0.3890592
4280,12384.0,0.032299742,0.2987726
454,571.0,0.0,1.2259195
3186,7079.0,0.04237887,0.22602063
483,586.0,0.0,1.3651876
3765,11605.0,0.0086169755,0.17233951
1965,3483.0,0.028710883,0.22968706
4747,19703.0,0.0,0.1319596
2658,6393.0,0.06256843,0.18770531
4383,15514.0,0.006445791,0.29006058
2382,5529.0,0.018086454,0.16277808
460,573.0,0.0,1.2216405
5288,20015.0,0.07994004,0.1798651
673,1081.0,0.09250694,0.5550416
1655,3018.0,0.0,0.36447978
3004,8424.0,0.04748338,0.16619183
2786,7103.0,0.0,0.12670703
2248,4567.0,0.021896211,0.32844317
2115,4240.0,0.0,0.11792453
1787,3285.0,0.060882803,0.3652968
3772,10176.0,0.098270446,0.16705975
2285,4509.0,0.0,0.22177866
2628,6473.0,0.41711727,0.21628302
4465,15517.0,0.2320036,0.18044725
5255,19620.0,0.050968397,0.19367991
2787,6101.0,0.0,0.21307983
2656,6419.0,0.0,0.14020875
3084,8348.0,0.011978917,0.16770484
4659,15966.0,0.012526619,0.23800577
3566,12843.0,0.038931713,0.20244491
4476,15195.0,0.032905564,0.09871669
3350,9571.0,0.020896459,0.2507575
2800,7858.0,0.012725884,0.13998473
5500,19274.0,0.025941681,0.18678012
4869,15938.0,0.0,0.18822938
2092,4271.0,0.7960665,0.25755093
6639,31829.0,0.87970096,0.19164912
3844,12708.0,0.015738118,0.17311929
1862,3764.0,0.026567481,0.23910734
3672,10708.0,0.12140456,0.14942099
2507,5183.0,0.019293847,0.36658308
3076,6901.0,0.014490653,0.28981307
4083,15031.0,0.0133058345,0.12640543
5412,19700.0,0.005076142,0.25888324
5341,19881.0,0.015089785,0.21628691
3444,10703.0,0.08408857,0.112118095
3067,7516.0,0.01330495,0.22618414
4839,17058.0,0.017587056,0.25208113
2352,5184.0,0.019290123,0.3279321
3889,12517.0,0.21570665,0.20771751
5062,19317.0,0.0051767873,0.13459647
4727,18151.0,0.0055093383,0.17629883
3604,9036.0,2.755644,0.49800798
2729,6012.0,0.083167,0.166334
3536,8415.0,0.023767082,0.22578728
2557,5067.0,0.4144464,0.29603314
2226,4350.0,0.04597701,0.4137931
3509,10214.0,0.0,0.107695326
2952,7034.0,0.38384986,0.15638329
3162,8960.0,0.0,0.20089287
617,868.0,0.4608295,0.69124424
3156,8219.0,0.01216693,0.24333861
6264,26734.0,0.03740555,0.20198996
3461,12668.0,0.031575624,0.21313545
2726,5864.0,0.95497954,0.44338337
3214,7890.0,0.025348542,0.19011407
3639,12534.0,0.0319132,0.13563108
6422,33997.0,0.026472922,0.16472042
3574,10281.0,0.009726681,0.1945336
2670,6368.0,0.031407036,0.2669598
4131,13053.0,0.0,0.22217114
2658,6529.0,0.0,0.3369582
3446,9467.0,0.0,0.32745326
3540,11027.0,0.018137299,0.15416704
2053,4185.0,0.071684584,0.16726403
429,525.0,0.0,1.5238096
2518,6013.0,0.016630633,0.21619825
2893,7513.0,0.22627446,0.13310263
2013,4289.0,0.046630915,0.18652366
662,1092.0,0.18315019,0.18315019
3324,7997.0,0.012504689,0.26259848
3587,10696.0,0.10284218,0.14958863
603,842.0,0.0,1.0688835
4344,15902.0,0.0062885173,0.17607848
3539,11647.0,0.042929508,0.21464755
3266,7805.0,0.0384369,0.3074952
1822,3385.0,0.14771049,0.35450518
2242,5461.0,0.018311664,0.23805164
3447,9484.0,0.042176295,0.20033741
2686,7223.0,0.027689327,0.3322719
3076,6907.0,0.057912264,0.15925872
2361,5869.0,0.034077354,0.18742545
4063,11887.0,0.03365021,0.2607891
444,526.0,0.0,1.3307985
2789,7260.0,0.013774105,0.2892562
2269,4523.0,0.19898298,0.15476453
1178,1934.0,0.051706307,0.20682523
2831,7188.0,0.27824152,0.36171398
2047,4477.0,0.044672772,0.33504578
2371,4235.0,0.11806375,0.44864225
1781,2923.0,0.17105713,0.71844
2223,4177.0,0.047881257,0.21546565
2982,7176.0,0.013935341,0.2787068
3172,7498.0,0.02667378,0.120032005
5949,28533.0,0.07359899,0.15771212
2377,5073.0,0.019712202,0.2562586
451,544.0,0.0,1.1029412
1316,2297.0,0.043535046,0.21767524
5079,15893.0,0.094381176,0.22022274
2251,5135.0,0.038948394,0.5063291
2776,6878.0,0.02907822,0.261704
2956,7617.0,0.026257057,0.13128528
2085,3925.0,0.05095541,0.25477707
3702,11133.0,0.03592922,0.17964609
2465,5541.0,0.018047284,0.30680382
4108,13164.0,0.3418414,0.18231541
1645,3089.0,0.06474587,0.09711881
1765,3357.0,0.0,0.5361931
3546,11786.0,0.025453927,0.22908536
2498,4800.0,0.25,0.3541667
4712,16449.0,0.51066935,0.21885829
4586,16041.0,0.037404153,0.14961661
2903,7789.0,0.012838618,0.21825652
2233,5235.0,0.057306588,0.21012416
