Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,direction
GO_Biological_Process_2021,amide transport (GO:0042886),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,ABCA12;FOLR2,anterior_up
GO_Biological_Process_2021,bile acid and bile salt transport (GO:0015721),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,ABCC4;ATP8B1,anterior_up
GO_Biological_Process_2021,carbohydrate derivative biosynthetic process (GO:1901137),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,GCNT1;GAL3ST2,anterior_up
GO_Biological_Process_2021,L-amino acid transport (GO:0015807),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,SLC7A3;SLC25A13,anterior_up
GO_Biological_Process_2021,positive regulation of nitric oxide metabolic process (GO:1904407),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,P2RX4;ASS1,anterior_up
GO_Biological_Process_2021,positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,EPHA8;KIT,anterior_up
GO_Biological_Process_2021,positive regulation of protein import into nucleus (GO:0042307),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,MAVS;ZIC1,anterior_up
GO_Biological_Process_2021,positive regulation of response to wounding (GO:1903036),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,OCLN;CLDN1,anterior_up
GO_Biological_Process_2021,protein localization to cell surface (GO:0034394),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,PTPRU;FGF10,anterior_up
GO_Biological_Process_2021,"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,SNAI2;HIC1,anterior_up
GO_Biological_Process_2021,regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,SNAI2;FGFR1,anterior_up
GO_Biological_Process_2021,response to ketone (GO:1901654),2/28,0.4944331292271607,0.8532426953897736,0,0,1.2361604207758057,0.8706813918447245,TGFB2;CAV1,anterior_up
GO_Biological_Process_2021,action potential (GO:0001508),3/45,0.49577043886649,0.8532426953897736,0,0,1.1478675302456312,0.8053923959490201,KCNE3;MYH14;SCN5A,anterior_up
GO_Biological_Process_2021,positive regulation of Notch signaling pathway (GO:0045747),3/45,0.49577043886649,0.8532426953897736,0,0,1.1478675302456312,0.8053923959490201,TGFB2;JAG1;ROBO1,anterior_up
GO_Biological_Process_2021,regulation of receptor signaling pathway via JAK-STAT (GO:0046425),3/45,0.49577043886649,0.8532426953897736,0,0,1.1478675302456312,0.8053923959490201,CAV1;KIT;HES1,anterior_up
GO_Biological_Process_2021,regulation of vesicle-mediated transport (GO:0060627),6/96,0.4959090603420146,0.8532426953897736,0,0,1.0713550600343054,0.7514084937972862,RAB3B;RAB26;CDH13;STON2;HAP1;OLFM4,anterior_up
GO_Biological_Process_2021,regulation of neuron differentiation (GO:0045664),5/79,0.4960329565136214,0.8532426953897736,0,0,1.0858287593506102,0.7612885611003903,ZEB1;NTF3;VWC2;HES1;FGFR1,anterior_up
GO_Biological_Process_2021,positive regulation of interleukin-1 production (GO:0032732),4/62,0.4960489674132535,0.8532426953897736,0,0,1.1082900330656589,0.7770006773825098,FZD5;LPL;IL16;INAVA,anterior_up
GO_Biological_Process_2021,negative regulation of canonical Wnt signaling pathway (GO:0090090),10/165,0.502970119559197,0.8532426953897736,0,0,1.0367553161956582,0.7124836694517632,PTPRU;TCF7L2;LATS2;FZD4;CAV1;SNAI2;LRP4;TPBGL;DKK3;SHISA6,anterior_up
GO_Biological_Process_2021,cellular response to transforming growth factor beta stimulus (GO:0071560),7/114,0.5051360834865174,0.8532426953897736,0,0,1.0512775259716818,0.7179462419530905,JUN;TGFB2;WNT10A;SMAD6;WNT2;OVOL2;TGFBR2,anterior_up
GO_Biological_Process_2021,glycosaminoglycan biosynthetic process (GO:0006024),6/97,0.506098251272883,0.8532426953897736,0,0,1.0595253802800972,0.721562695795127,CHST9;GPC3;PXYLP1;GPC4;CHST5;GPC6,anterior_up
GO_Biological_Process_2021,negative regulation of cell cycle (GO:0045786),5/80,0.5072601703574204,0.8532426953897736,0,0,1.0712939160239932,0.7271206592623214,BMP4;CEBPA;LATS2;CDK6;GMNC,anterior_up
GO_Biological_Process_2021,positive regulation of cell adhesion (GO:0045785),5/80,0.5072601703574204,0.8532426953897736,0,0,1.0712939160239932,0.7271206592623214,VIT;TGFB2;CXCL12;IL12A;NCKAP1L,anterior_up
GO_Biological_Process_2021,actin cytoskeleton reorganization (GO:0031532),4/63,0.5087169850279538,0.8532426953897736,0,0,1.0894474111910843,0.7363176735287176,THSD7B;KIT;PARVB;FGF10,anterior_up
GO_Biological_Process_2021,negative regulation of endopeptidase activity (GO:0010951),4/63,0.5087169850279538,0.8532426953897736,0,0,1.0894474111910843,0.7363176735287176,SERPIND1;SPOCK3;SERPINB8;SERPINB5,anterior_up
GO_Biological_Process_2021,negative regulation of peptidase activity (GO:0010466),4/63,0.5087169850279538,0.8532426953897736,0,0,1.0894474111910843,0.7363176735287176,SERPIND1;SPOCK3;SERPINB8;SERPINB5,anterior_up
GO_Biological_Process_2021,organonitrogen compound catabolic process (GO:1901565),4/63,0.5087169850279538,0.8532426953897736,0,0,1.0894474111910843,0.7363176735287176,LIPC;CTH;PRSS16;NPL,anterior_up
GO_Biological_Process_2021,alpha-amino acid metabolic process (GO:1901605),3/46,0.5106350105868769,0.8532426953897736,0,0,1.1211132552171406,0.7535004531256501,NOX4;ASS1;SLC25A13,anterior_up
GO_Biological_Process_2021,negative regulation of tumor necrosis factor production (GO:0032720),3/46,0.5106350105868769,0.8532426953897736,0,0,1.1211132552171406,0.7535004531256501,CIDEA;LBP;CD34,anterior_up
GO_Biological_Process_2021,positive regulation of programmed cell death (GO:0043068),17/286,0.5117089132956842,0.8532426953897736,0,0,1.0154749835047232,0.6803675731374995,FANK1;HRK;JUN;ARHGEF26;GADD45A;FOXO1;VAV2;FGD3;BMP4;MELK;OBSCN;BCL2L11;LATS2;ACVR1C;TNFRSF8;ITGA6;RNF122,anterior_up
GO_Biological_Process_2021,positive regulation of signal transduction (GO:0009967),15/252,0.51321673139663,0.8532426953897736,0,0,1.016979749023555,0.6783835058771789,NECAB2;TGFB2;RWDD3;JAG1;CTBP2;ROBO1;SULF2;SMOC2;RELN;EVC;GHRH;NTF3;RSPO2;HAP1;MYORG,anterior_up
GO_Biological_Process_2021,actin filament polymerization (GO:0030041),2/29,0.5132785345551306,0.8532426953897736,0,0,1.1903133903133902,0.7938635997600144,PSTPIP1;FAM107A,anterior_up
GO_Biological_Process_2021,dicarboxylic acid transport (GO:0006835),2/29,0.5132785345551306,0.8532426953897736,0,0,1.1903133903133902,0.7938635997600144,FOLR2;SLC25A13,anterior_up
GO_Biological_Process_2021,glycolytic process (GO:0006096),2/29,0.5132785345551306,0.8532426953897736,0,0,1.1903133903133902,0.7938635997600144,HKDC1;ALDOC,anterior_up
GO_Biological_Process_2021,negative regulation of epithelial to mesenchymal transition (GO:0010719),2/29,0.5132785345551306,0.8532426953897736,0,0,1.1903133903133902,0.7938635997600144,EFNA1;OVOL2,anterior_up
GO_Biological_Process_2021,negative regulation of myeloid leukocyte differentiation (GO:0002762),2/29,0.5132785345551306,0.8532426953897736,0,0,1.1903133903133902,0.7938635997600144,CDK6;FBN1,anterior_up
GO_Biological_Process_2021,positive regulation of leukocyte migration (GO:0002687),2/29,0.5132785345551306,0.8532426953897736,0,0,1.1903133903133902,0.7938635997600144,CSF1;NCKAP1L,anterior_up
GO_Biological_Process_2021,positive regulation of viral genome replication (GO:0045070),2/29,0.5132785345551306,0.8532426953897736,0,0,1.1903133903133902,0.7938635997600144,CD28;PPARA,anterior_up
GO_Biological_Process_2021,regulation of actin polymerization or depolymerization (GO:0008064),2/29,0.5132785345551306,0.8532426953897736,0,0,1.1903133903133902,0.7938635997600144,CXCL12;COTL1,anterior_up
GO_Biological_Process_2021,regulation of response to biotic stimulus (GO:0002831),2/29,0.5132785345551306,0.8532426953897736,0,0,1.1903133903133902,0.7938635997600144,CD55;BIRC3,anterior_up
GO_Biological_Process_2021,response to zinc ion (GO:0010043),2/29,0.5132785345551306,0.8532426953897736,0,0,1.1903133903133902,0.7938635997600144,GLRA2;P2RX4,anterior_up
GO_Biological_Process_2021,attachment of mitotic spindle microtubules to kinetochore (GO:0051315),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,NUF2,anterior_up
GO_Biological_Process_2021,calcineurin-mediated signaling (GO:0097720),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,NFATC2,anterior_up
GO_Biological_Process_2021,carboxylic acid catabolic process (GO:0046395),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,NPL,anterior_up
GO_Biological_Process_2021,cardiocyte differentiation (GO:0035051),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,TGFB2,anterior_up
GO_Biological_Process_2021,carnitine metabolic process (GO:0009437),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,ACADM,anterior_up
GO_Biological_Process_2021,cellular response to fluid shear stress (GO:0071498),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,ASS1,anterior_up
GO_Biological_Process_2021,cGMP metabolic process (GO:0046068),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,GUCY2C,anterior_up
GO_Biological_Process_2021,digestive system development (GO:0055123),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,KIT,anterior_up
GO_Biological_Process_2021,double-strand break repair via break-induced replication (GO:0000727),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,MCM6,anterior_up
GO_Biological_Process_2021,exit from mitosis (GO:0010458),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,EPS8,anterior_up
GO_Biological_Process_2021,ganglion development (GO:0061548),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,INSM1,anterior_up
GO_Biological_Process_2021,magnesium ion transport (GO:0015693),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,NIPAL4,anterior_up
GO_Biological_Process_2021,melanocyte differentiation (GO:0030318),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,KIT,anterior_up
GO_Biological_Process_2021,mitochondrion distribution (GO:0048311),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,HAP1,anterior_up
GO_Biological_Process_2021,mitotic nuclear membrane disassembly (GO:0007077),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,NEK6,anterior_up
GO_Biological_Process_2021,morphogenesis of a polarized epithelium (GO:0001738),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,CELSR1,anterior_up
GO_Biological_Process_2021,negative regulation of amyloid fibril formation (GO:1905907),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,LDLR,anterior_up
GO_Biological_Process_2021,negative regulation of B cell proliferation (GO:0030889),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,CD300A,anterior_up
GO_Biological_Process_2021,negative regulation of cell division (GO:0051782),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,SUSD2,anterior_up
GO_Biological_Process_2021,negative regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902548),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,IL12A,anterior_up
GO_Biological_Process_2021,negative regulation of complement activation (GO:0045916),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,CD55,anterior_up
GO_Biological_Process_2021,negative regulation of heart contraction (GO:0045822),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,PLN,anterior_up
GO_Biological_Process_2021,negative regulation of hemostasis (GO:1900047),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,CD34,anterior_up
GO_Biological_Process_2021,negative regulation of leukocyte apoptotic process (GO:2000107),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,CXCL12,anterior_up
GO_Biological_Process_2021,negative regulation of oxidoreductase activity (GO:0051354),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,DRD5,anterior_up
GO_Biological_Process_2021,negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,ESR1,anterior_up
GO_Biological_Process_2021,negative regulation of receptor internalization (GO:0002091),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,NECAB2,anterior_up
GO_Biological_Process_2021,negative regulation of release of sequestered calcium ion into cytosol (GO:0051280),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,GSTM2,anterior_up
GO_Biological_Process_2021,negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,GSTM2,anterior_up
GO_Biological_Process_2021,phasic smooth muscle contraction (GO:0014821),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,DRD2,anterior_up
GO_Biological_Process_2021,phospholipid efflux (GO:0033700),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,ABCA12,anterior_up
GO_Biological_Process_2021,phospholipid homeostasis (GO:0055091),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,LIPG,anterior_up
GO_Biological_Process_2021,poly-N-acetyllactosamine biosynthetic process (GO:0030311),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,B3GALT2,anterior_up
GO_Biological_Process_2021,positive regulation of cardiocyte differentiation (GO:1905209),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,TGFB2,anterior_up
GO_Biological_Process_2021,positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,BCL2L11,anterior_up
GO_Biological_Process_2021,positive regulation of fatty acid oxidation (GO:0046321),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,PPARA,anterior_up
GO_Biological_Process_2021,positive regulation of myeloid leukocyte mediated immunity (GO:0002888),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,MAVS,anterior_up
GO_Biological_Process_2021,positive regulation of protein depolymerization (GO:1901881),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,SEMA5A,anterior_up
GO_Biological_Process_2021,positive regulation of vascular permeability (GO:0043117),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,OCLN,anterior_up
GO_Biological_Process_2021,presynapse organization (GO:0099172),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,LRRTM3,anterior_up
GO_Biological_Process_2021,protein localization to synapse (GO:0035418),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,NPHS1,anterior_up
GO_Biological_Process_2021,purine nucleotide biosynthetic process (GO:0006164),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,ADA,anterior_up
GO_Biological_Process_2021,regulation of actin filament depolymerization (GO:0030834),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,SEMA5A,anterior_up
GO_Biological_Process_2021,regulation of astrocyte differentiation (GO:0048710),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,HES1,anterior_up
GO_Biological_Process_2021,"regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)",1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,NCKAP1L,anterior_up
GO_Biological_Process_2021,regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,CAV1,anterior_up
GO_Biological_Process_2021,regulation of cholesterol esterification (GO:0010872),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,STARD4,anterior_up
GO_Biological_Process_2021,regulation of feeding behavior (GO:0060259),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,LEPR,anterior_up
GO_Biological_Process_2021,regulation of keratinocyte migration (GO:0051547),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,FGF10,anterior_up
GO_Biological_Process_2021,regulation of myoblast fusion (GO:1901739),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,CFLAR,anterior_up
GO_Biological_Process_2021,regulation of natural killer cell activation (GO:0032814),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,IL12A,anterior_up
GO_Biological_Process_2021,regulation of sensory perception (GO:0051931),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,MGLL,anterior_up
GO_Biological_Process_2021,regulation of vascular associated smooth muscle cell migration (GO:1904752),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,IGFBP5,anterior_up
GO_Biological_Process_2021,sphingoid metabolic process (GO:0046519),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,SGPP2,anterior_up
GO_Biological_Process_2021,thyroid hormone generation (GO:0006590),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,SLC5A5,anterior_up
GO_Biological_Process_2021,toll-like receptor 3 signaling pathway (GO:0034138),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,SCARA3,anterior_up
GO_Biological_Process_2021,tricarboxylic acid metabolic process (GO:0072350),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,ASS1,anterior_up
GO_Biological_Process_2021,urogenital system development (GO:0001655),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,EPHB2,anterior_up
GO_Biological_Process_2021,very-low-density lipoprotein particle assembly (GO:0034379),1/12,0.5156027395624289,0.8532426953897736,0,0,1.4608337861967238,0.9676836096549304,MFSD2A,anterior_up
GO_Biological_Process_2021,negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),4/64,0.521239145802641,0.8620364255870312,0,0,1.0712328767123287,0.6979578488468019,CXCL12;CREB3L1;ACKR3;SNAI2,anterior_up
GO_Biological_Process_2021,negative regulation of gene expression (GO:0010629),19/322,0.5215928356361995,0.8620364255870312,0,0,1.007487999450422,0.6557417030790036,OPRD1;NOTCH2;TGFB2;IGFBP5;SFMBT2;CIDEA;ESR1;NFKB1;OVOL2;ROBO1;BMP4;OCLN;GPNMB;CREB3L1;STC2;CD28;CCDC3;CD34;PHF19,anterior_up
GO_Biological_Process_2021,transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178),8/133,0.5216972632967092,0.8620364255870312,0,0,1.028343642611684,0.6691101107079895,BMP4;JUN;TGFB2;ACVR1C;INHBB;SMAD6;RGMA;TGFBR2,anterior_up
GO_Biological_Process_2021,embryonic heart tube morphogenesis (GO:0003143),3/47,0.5252648236948434,0.865772318856227,0,0,1.0955750835990357,0.7053889947842795,DNAAF1;HES1;TGFBR2,anterior_up
GO_Biological_Process_2021,epidermal growth factor receptor signaling pathway (GO:0007173),3/47,0.5252648236948434,0.865772318856227,0,0,1.0955750835990357,0.7053889947842795,BTC;TGFA;PLCE1,anterior_up
GO_Biological_Process_2021,glycosphingolipid metabolic process (GO:0006687),3/47,0.5252648236948434,0.865772318856227,0,0,1.0955750835990357,0.7053889947842795,ESYT3;ST6GALNAC3;ST6GALNAC5,anterior_up
GO_Biological_Process_2021,positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862),3/47,0.5252648236948434,0.865772318856227,0,0,1.0955750835990357,0.7053889947842795,BMP4;TGFB2;INHBB,anterior_up
GO_Biological_Process_2021,regulation of DNA binding (GO:0051101),3/47,0.5252648236948434,0.865772318856227,0,0,1.0955750835990357,0.7053889947842795,JUN;HES1;PPARG,anterior_up
GO_Biological_Process_2021,positive regulation of stress-activated MAPK cascade (GO:0032874),6/99,0.5262447800487624,0.8669562189465687,0,0,1.036629225917114,0.6655043664562885,TGFB2;GADD45A;FZD7;FLT4;RASGRP1;INAVA,anterior_up
GO_Biological_Process_2021,positive regulation of cytoskeleton organization (GO:0051495),5/82,0.5294039684682771,0.8696863046977796,0,0,1.0433568145650407,0.6635785785661209,SEMA5A;CARMIL1;SPAG5;NTF3;NCKAP1L,anterior_up
GO_Biological_Process_2021,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),5/82,0.5294039684682771,0.8696863046977796,0,0,1.0433568145650407,0.6635785785661209,CCNA1;CEBPA;LATS2;PSRC1;GADD45A,anterior_up
GO_Biological_Process_2021,cell projection organization (GO:0030030),2/30,0.5316535018380385,0.8696863046977796,0,0,1.1477411477411477,0.7251007513074065,NCKAP1L;PARVB,anterior_up
GO_Biological_Process_2021,positive regulation of endopeptidase activity (GO:0010950),2/30,0.5316535018380385,0.8696863046977796,0,0,1.1477411477411477,0.7251007513074065,EFNA1;MBP,anterior_up
GO_Biological_Process_2021,positive regulation of lipid kinase activity (GO:0090218),2/30,0.5316535018380385,0.8696863046977796,0,0,1.1477411477411477,0.7251007513074065,EPHA8;KIT,anterior_up
GO_Biological_Process_2021,positive regulation of protein import (GO:1904591),2/30,0.5316535018380385,0.8696863046977796,0,0,1.1477411477411477,0.7251007513074065,MAVS;ZIC1,anterior_up
GO_Biological_Process_2021,regulation of macrophage activation (GO:0043030),2/30,0.5316535018380385,0.8696863046977796,0,0,1.1477411477411477,0.7251007513074065,CEBPA;LBP,anterior_up
GO_Biological_Process_2021,regulation of natural killer cell mediated cytotoxicity (GO:0042269),2/30,0.5316535018380385,0.8696863046977796,0,0,1.1477411477411477,0.7251007513074065,IL12A;RASGRP1,anterior_up
GO_Biological_Process_2021,regulation of striated muscle contraction (GO:0006942),2/30,0.5316535018380385,0.8696863046977796,0,0,1.1477411477411477,0.7251007513074065,P2RX4;NOS1,anterior_up
GO_Biological_Process_2021,regulation of type I interferon-mediated signaling pathway (GO:0060338),2/30,0.5316535018380385,0.8696863046977796,0,0,1.1477411477411477,0.7251007513074065,RNASEL;MAVS,anterior_up
GO_Biological_Process_2021,response to alcohol (GO:0097305),2/30,0.5316535018380385,0.8696863046977796,0,0,1.1477411477411477,0.7251007513074065,GRIN3A;TGFBR2,anterior_up
GO_Biological_Process_2021,BMP signaling pathway (GO:0030509),4/65,0.5336074277079825,0.8696863046977796,0,0,1.0536155400853358,0.6617705098693305,BMP4;TGFB2;SMAD6;RGMA,anterior_up
GO_Biological_Process_2021,chemical homeostasis (GO:0048878),4/65,0.5336074277079825,0.8696863046977796,0,0,1.0536155400853358,0.6617705098693305,CEBPA;SLC4A11;AQP4;PPARG,anterior_up
GO_Biological_Process_2021,cell-matrix adhesion (GO:0007160),6/100,0.5361922932857619,0.8696863046977796,0,0,1.025546512900989,0.6391846077283205,FERMT1;BCAM;COL13A1;DLC1;ADAMTS9;CD34,anterior_up
GO_Biological_Process_2021,Golgi to plasma membrane transport (GO:0006893),3/48,0.5396496290340491,0.8696863046977796,0,0,1.0711719418306245,0.6607365430457448,OSBPL5;RAB26;STXBP6,anterior_up
GO_Biological_Process_2021,negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556),3/48,0.5396496290340491,0.8696863046977796,0,0,1.0711719418306245,0.6607365430457448,CIDEA;LBP;CD34,anterior_up
GO_Biological_Process_2021,regulation of interleukin-10 production (GO:0032653),3/48,0.5396496290340491,0.8696863046977796,0,0,1.0711719418306245,0.6607365430457448,CD28;CD34;INAVA,anterior_up
GO_Biological_Process_2021,epidermis development (GO:0008544),5/83,0.5403083766387948,0.8696863046977796,0,0,1.0299255157866982,0.6340378379920873,WNT10A;LAMC2;EVPL;PTHLH;OVOL2,anterior_up
GO_Biological_Process_2021,glycoprotein biosynthetic process (GO:0009101),5/83,0.5403083766387948,0.8696863046977796,0,0,1.0299255157866982,0.6340378379920873,CHST8;CHST9;B3GALT2;GCNT1;GAL3ST2,anterior_up
GO_Biological_Process_2021,long-chain fatty acid metabolic process (GO:0001676),5/83,0.5403083766387948,0.8696863046977796,0,0,1.0299255157866982,0.6340378379920873,GSTM2;ACOT1;ALOX12B;ALOXE3;MGLL,anterior_up
GO_Biological_Process_2021,regulation of Notch signaling pathway (GO:0008593),5/83,0.5403083766387948,0.8696863046977796,0,0,1.0299255157866982,0.6340378379920873,TGFB2;JAG1;PRAG1;TSPEAR;DLK1,anterior_up
GO_Biological_Process_2021,positive regulation of protein-containing complex assembly (GO:0031334),7/118,0.5420878909107814,0.8696863046977796,0,0,1.0131771256234776,0.6203958418561795,HRK;FERMT1;TPPP3;BCL2L11;LCP1;ESR1;TRABD2B,anterior_up
GO_Biological_Process_2021,AMP metabolic process (GO:0046033),1/13,0.5440053927971165,0.8696863046977796,0,0,1.3390264730999146,0.8151941199882903,AK9,anterior_up
GO_Biological_Process_2021,cardiac cell development (GO:0055006),1/13,0.5440053927971165,0.8696863046977796,0,0,1.3390264730999146,0.8151941199882903,JAG1,anterior_up
GO_Biological_Process_2021,cell part morphogenesis (GO:0032990),1/13,0.5440053927971165,0.8696863046977796,0,0,1.3390264730999146,0.8151941199882903,MYH14,anterior_up
GO_Biological_Process_2021,cellular component maintenance (GO:0043954),1/13,0.5440053927971165,0.8696863046977796,0,0,1.3390264730999146,0.8151941199882903,CLDN1,anterior_up
GO_Biological_Process_2021,detection of calcium ion (GO:0005513),1/13,0.5440053927971165,0.8696863046977796,0,0,1.3390264730999146,0.8151941199882903,CASR,anterior_up
GO_Biological_Process_2021,DNA catabolic process (GO:0006308),1/13,0.5440053927971165,0.8696863046977796,0,0,1.3390264730999146,0.8151941199882903,DNASE1L3,anterior_up
GO_Biological_Process_2021,entry into host (GO:0044409),1/13,0.5440053927971165,0.8696863046977796,0,0,1.3390264730999146,0.8151941199882903,MET,anterior_up
GO_Biological_Process_2021,inner dynein arm assembly (GO:0036159),1/13,0.5440053927971165,0.8696863046977796,0,0,1.3390264730999146,0.8151941199882903,DNAAF1,anterior_up
GO_Biological_Process_2021,intracellular sterol transport (GO:0032366),1/13,0.5440053927971165,0.8696863046977796,0,0,1.3390264730999146,0.8151941199882903,STARD4,anterior_up
GO_Biological_Process_2021,lipid oxidation (GO:0034440),1/13,0.5440053927971165,0.8696863046977796,0,0,1.3390264730999146,0.8151941199882903,ALOX12B,anterior_up
